"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Wdr12",0.00711236427730149,0.728454094310689,0.292,0.188,1,"6","Wdr12"
"Rbm39",0.00722091998739856,0.214655124064891,0.943,0.923,1,"6","Rbm39"
"Rcor3",0.00738559873716002,0.507794640198697,0.349,0.227,1,"6","Rcor3"
"Patj1",0.00763645152122568,0.388292644046315,0.491,0.346,1,"6","Patj"
"Mir670hg1",0.00771605847871098,0.898246501199267,0.321,0.217,1,"6","Mir670hg"
"Ece2",0.00786869885921871,0.441541086876504,0.642,0.522,1,"6","Ece2"
"4632427E13Rik",0.00789917479117204,0.601144513803317,0.528,0.405,1,"6","4632427E13Rik"
"Cbfa2t21",0.00793526495077021,0.560596055936641,0.462,0.337,1,"6","Cbfa2t2"
"Sgce1",0.00796311047064268,0.651530117660146,0.387,0.268,1,"6","Sgce"
"Dixdc1",0.00798304100141982,0.561211513921696,0.509,0.396,1,"6","Dixdc1"
"Pdzrn41",0.00805638811541618,0.725131497887652,0.651,0.627,1,"6","Pdzrn4"
"Cdk131",0.00810915519733087,0.405112285404383,0.623,0.475,1,"6","Cdk13"
"Aff21",0.00819188082398022,0.597509022663128,0.566,0.472,1,"6","Aff2"
"Haghl1",0.00823286584280427,0.557835322698292,0.472,0.346,1,"6","Haghl"
"Gtf3c3",0.0082749733893479,0.784831905431465,0.255,0.158,1,"6","Gtf3c3"
"Pcdh91",0.00829453033974364,0.538744602341585,0.943,0.938,1,"6","Pcdh9"
"Acot71",0.00830131500761845,0.36415633027666,0.613,0.453,1,"6","Acot7"
"Virma",0.00831655535772969,0.434445069355684,0.481,0.346,1,"6","Virma"
"Dnajc8",0.00835977445443279,0.48461995072813,0.396,0.274,1,"6","Dnajc8"
"Dlst",0.00836919122960945,0.641546029087524,0.349,0.234,1,"6","Dlst"
"Mkrn1",0.00841331651959207,0.64310654307514,0.292,0.186,1,"6","Mkrn1"
"Pitpnc11",0.00857038760516392,0.629631550054885,0.557,0.471,1,"6","Pitpnc1"
"Rsrc1",0.00857451897340054,0.423019884393238,0.509,0.368,1,"6","Rsrc1"
"Me33",0.00858028049989576,0.362736097226191,0.698,0.558,1,"6","Me3"
"Srgap3",0.00867153559064392,0.265448958767094,0.887,0.837,1,"6","Srgap3"
"Far1",0.00869716313206234,0.581268017163415,0.5,0.394,1,"6","Far1"
"Gm5577",0.0087388125024026,0.609181973236022,0.406,0.295,1,"6","Gm5577"
"mt-Co2",0.00874084422577643,0.446596625608034,0.67,0.57,1,"6","mt-Co2"
"P2rx4",0.00879650650218669,0.774440299584869,0.292,0.192,1,"6","P2rx4"
"Myo6",0.00881542412842893,0.63435052768332,0.425,0.318,1,"6","Myo6"
"Ddb2",0.00884337591547425,0.925146005315786,0.255,0.158,1,"6","Ddb2"
"Nyap2",0.0088526511246135,0.649813645071124,0.538,0.449,1,"6","Nyap2"
"Klhl18",0.00885528885220455,0.69045562956847,0.283,0.18,1,"6","Klhl18"
"Mecp2",0.0088701603678332,0.451443145707581,0.481,0.345,1,"6","Mecp2"
"Tspan3",0.00895596034442592,0.583575960450194,0.311,0.202,1,"6","Tspan3"
"Pptc7",0.00904565162219439,0.774440299584869,0.302,0.2,1,"6","Pptc7"
"Smad1",0.00907526894449707,0.490986352512143,0.358,0.239,1,"6","Smad1"
"Tmem255a1",0.00909873708542295,0.549497820066353,0.349,0.231,1,"6","Tmem255a"
"Ube2k1",0.00912134426519916,0.383438304333656,0.557,0.412,1,"6","Ube2k"
"Nfatc31",0.009121431948458,0.452512204697507,0.396,0.267,1,"6","Nfatc3"
"Hnrnpc",0.00917152818702078,0.536150251368212,0.396,0.279,1,"6","Hnrnpc"
"Srrm3",0.0092187386671613,0.323294930651268,0.849,0.798,1,"6","Srrm3"
"Rab2a1",0.00922762043089411,0.568172842757304,0.425,0.306,1,"6","Rab2a"
"Ski",0.00924390964850735,0.335867285845236,0.453,0.312,1,"6","Ski"
"Chm",0.00927949916643832,0.508190170027326,0.406,0.283,1,"6","Chm"
"Micu3",0.00933741531668762,0.420505711918357,0.623,0.511,1,"6","Micu3"
"Hipk1",0.00949126772349681,0.700439718141092,0.321,0.215,1,"6","Hipk1"
"Zfp949",0.00956520306831577,0.516335781529018,0.349,0.232,1,"6","Zfp949"
"Acsl62",0.00960815281241166,0.599420553414847,0.472,0.365,1,"6","Acsl6"
"Dexi",0.00965993020838547,0.540362502655127,0.368,0.252,1,"6","Dexi"
"Tfcp2",0.00966425513001307,0.558061043584442,0.349,0.236,1,"6","Tfcp2"
"Rbm6",0.00973320059342453,0.271182439982945,0.887,0.768,1,"6","Rbm6"
"Wnk1",0.00988748959316028,0.351768667555093,0.726,0.613,1,"6","Wnk1"
"Lrrc58",0.00990390821910386,0.52231756373216,0.321,0.208,1,"6","Lrrc58"
"Fbxw4",0.00992969028938402,0.416985771068365,0.5,0.356,1,"6","Fbxw4"
"Pdss11",0.00993987765325301,0.518903426328491,0.396,0.274,1,"6","Pdss1"
"Nipa1",0.00994121599874837,0.560650434672098,0.33,0.218,1,"6","Nipa1"
"Fbxo42",0.00997467906452879,0.459431618637297,0.453,0.321,1,"6","Fbxo42"
"Gm49906",2.34304396135473e-122,6.06759069453872,0.69,0.016,3.89062449782954e-118,"7","Gm49906"
"Chst9",9.75107149192741e-95,6.17553860790584,0.595,0.017,1.61916542123455e-90,"7","Chst9"
"6530403H02Rik",1.00262161813892e-85,5.39950622240524,0.786,0.045,1.66485319691967e-81,"7","6530403H02Rik"
"B020031H02Rik",5.21554597278953e-78,5.26426752650017,0.69,0.036,8.66041408781702e-74,"7","B020031H02Rik"
"Tshz1",3.10973026974123e-64,5.10153802646206,0.833,0.083,5.16370711290531e-60,"7","Tshz1"
"Meis21",3.97431768166845e-49,3.78942422140166,0.976,0.167,6.59935451041047e-45,"7","Meis2"
"Gm9989",5.84354154456053e-47,5.49385544924082,0.31,0.01,9.70320073474275e-43,"7","Gm9989"
"Eya2",2.03445209173348e-40,5.39526922951877,0.357,0.018,3.37820769832345e-36,"7","Eya2"
"Ptk2b1",1.84428890828813e-38,3.32192809488736,0.69,0.085,3.06244173221244e-34,"7","Ptk2b"
"Slc4a4",6.28440834471173e-33,3.54955284818718,0.619,0.083,1.04352600563938e-28,"7","Slc4a4"
"Foxp22",1.41892288560786e-32,3.22103756597857,0.857,0.183,2.35612145155185e-28,"7","Foxp2"
"Htr1f2",5.37945458482799e-31,3.15473096562766,0.929,0.232,8.93258433810687e-27,"7","Htr1f"
"Lypd1",1.99687302773417e-30,3.69877885696166,0.595,0.083,3.3158076625526e-26,"7","Lypd1"
"Smad3",6.67427688073962e-30,3.46212774171853,0.452,0.044,1.10826367604681e-25,"7","Smad3"
"Msra",1.09312100188232e-29,3.04478324816483,0.786,0.158,1.8151274236256e-25,"7","Msra"
"Col6a11",6.77328612340464e-29,3.65597858240632,0.571,0.08,1.12470416079134e-24,"7","Col6a1"
"Sox2ot2",1.38815046262733e-27,2.65128583459916,1,0.402,2.30502384319269e-23,"7","Sox2ot"
"G630016G05Rik1",4.68551938448564e-27,2.87675108998523,0.595,0.087,7.78030493793841e-23,"7","G630016G05Rik"
"C230057M02Rik",7.62021946141589e-27,3.49272878378654,0.5,0.064,1.26533744156811e-22,"7","C230057M02Rik"
"Sphkap1",2.03239365177734e-25,3.0370704925839,0.857,0.236,3.37478965877627e-21,"7","Sphkap"
"Itga11",6.75746190655854e-25,4.37907200199097,0.286,0.021,1.12207654958405e-20,"7","Itga11"
"Dleu2",1.03404357235951e-23,3.74539421623679,0.357,0.035,1.71702935190297e-19,"7","Dleu2"
"Kcnh3",2.91136908069258e-23,3.45244518832119,0.357,0.036,4.83432835849003e-19,"7","Kcnh3"
"Celf21",8.25679168836817e-21,2.40588382438313,0.976,0.847,1.37104025985353e-16,"7","Celf2"
"Otof1",1.49694688745318e-20,2.61611119929182,0.762,0.212,2.485680306616e-16,"7","Otof"
"Unc13c1",1.72601501676862e-20,2.35243867666,0.786,0.232,2.8660479353443e-16,"7","Unc13c"
"Rarb1",1.95107453115479e-20,2.23364156246941,0.738,0.196,3.23975925898253e-16,"7","Rarb"
"Adamts31",6.25581736443293e-20,3.0449544980957,0.548,0.107,1.03877847336409e-15,"7","Adamts3"
"Atp2b41",1.30342457238466e-19,2.34516703312326,0.857,0.331,2.16433650244472e-15,"7","Atp2b4"
"Lmo71",3.60770698342854e-19,3.07554281792912,0.476,0.084,5.99059744598308e-15,"7","Lmo7"
"Arpp212",2.97479798657609e-18,2.00081053537878,0.952,0.464,4.93965205670959e-14,"7","Arpp21"
"Csgalnact1",3.65817736385023e-18,2.33903734018872,0.643,0.153,6.07440351267331e-14,"7","Csgalnact1"
"Pbx32",4.02553123802735e-17,2.40587206133469,0.786,0.281,6.68439462074441e-13,"7","Pbx3"
"Erbb4",4.12293978501692e-17,2.06704965007677,0.976,0.664,6.84614151302059e-13,"7","Erbb4"
"Tmod1",4.52876169357204e-17,3.17553860790584,0.476,0.091,7.52000879217637e-13,"7","Tmod1"
"Gdpd5",4.7293460339976e-17,2.760501108627,0.476,0.092,7.85307908945301e-13,"7","Gdpd5"
"Gria12",8.76083618698835e-17,1.43217989717382,1,0.931,1.45473684884942e-12,"7","Gria1"
"Kcnd21",1.03659789789576e-16,1.63191225968628,1,0.945,1.72127080945591e-12,"7","Kcnd2"
"Grm82",1.99489563736736e-16,2.13788433997019,0.857,0.355,3.31252420584849e-12,"7","Grm8"
"Penk2",2.13442472340717e-15,2.68961313905055,0.524,0.117,3.54421225321761e-11,"7","Penk"
"Sipa1l11",2.37462010534867e-15,1.77156763427411,0.929,0.561,3.94305668493147e-11,"7","Sipa1l1"
"Pex5l1",2.5990918132355e-15,1.67848607710631,0.929,0.538,4.31579195587756e-11,"7","Pex5l"
"Cacna2d32",4.5530981394216e-15,1.62141320832188,0.952,0.456,7.56041946050957e-11,"7","Cacna2d3"
"Sox1ot1",4.76173355252488e-15,2.1286498720793,0.595,0.149,7.90685856396756e-11,"7","Sox1ot"
"Nfix",1.75180334717501e-14,2.75914582901498,0.357,0.058,2.90886945798411e-10,"7","Nfix"
"Olfm3",1.20587387954313e-13,1.82477624762283,0.833,0.4,2.00235357698136e-09,"7","Olfm3"
"Cpne51",2.61940426766156e-13,1.942840280443,0.738,0.297,4.34952078645202e-09,"7","Cpne5"
"Plcb11",3.9908821866965e-13,1.51692505815713,0.976,0.769,6.62685987100955e-09,"7","Plcb1"
"Vwc2l2",6.54671422845227e-13,1.97255158574198,0.81,0.341,1.0870818976345e-08,"7","Vwc2l"
"March31",8.11188832113266e-13,2.67704019793415,0.643,0.254,1.34697905572408e-08,"7","March3"
"Tiam11",1.91734785171464e-12,1.46089139316323,0.929,0.515,3.18375610777217e-08,"7","Tiam1"
"Necab11",2.61270632102210e-12,2.42977069820363,0.571,0.176,4.33839884605721e-08,"7","Necab1"
"Nfib1",6.55837262349934e-12,2.00702042767777,0.476,0.119,1.08901777413206e-07,"7","Nfib"
"Kirrel1",6.62802696229686e-12,2.28795115069294,0.476,0.123,1.10058387708939e-07,"7","Kirrel"
"Synpr2",6.96140767018992e-12,2.34609977222438,0.571,0.185,1.15594174363504e-07,"7","Synpr"
"Cux2",9.74675238186643e-12,1.74336882609515,0.786,0.426,1.61844823300892e-07,"7","Cux2"
"Inf2",1.05096700658282e-11,3.01407518521172,0.262,0.04,1.74513071443077e-07,"7","Inf2"
"Chrm11",1.18256368303348e-11,2.50397548896127,0.333,0.062,1.9636469956771e-07,"7","Chrm1"
"Cap21",1.85949418075823e-11,1.44591032156205,0.857,0.424,3.08769008714904e-07,"7","Cap2"
"2010300C02Rik1",2.18670344522461e-11,2.08956538479599,0.571,0.18,3.63102107079547e-07,"7","2010300C02Rik"
"Kcnip31",2.28531514280024e-11,2.30213185751995,0.548,0.179,3.79476579461981e-07,"7","Kcnip3"
"Rgs6",4.14876408886934e-11,1.86472654521265,0.643,0.222,6.88902276956754e-07,"7","Rgs6"
"B3galt1",4.40551418729835e-11,1.41912398748576,0.952,0.705,7.31535630800891e-07,"7","B3galt1"
"Gabrg32",5.52661251723056e-11,1.11890452299131,1,0.891,9.17694008486135e-07,"7","Gabrg3"
"Cnih31",7.43085658414321e-11,2.17553860790584,0.357,0.075,1.23389373579698e-06,"7","Cnih3"
"Sdk22",7.75717694380127e-11,1.70354982795263,0.81,0.43,1.2880792315182e-06,"7","Sdk2"
"Pde7b1",1.31603236905838e-10,1.44926141371204,0.738,0.303,2.18527174882145e-06,"7","Pde7b"
"Pde2a1",1.92028015307412e-10,1.85917718889302,0.714,0.311,3.18862519417957e-06,"7","Pde2a"
"Icam51",2.14915025253775e-10,2.02518714033195,0.405,0.097,3.56866399433893e-06,"7","Icam5"
"Grin2a1",2.33908580925097e-10,1.36937838196859,0.905,0.635,3.88405198626124e-06,"7","Grin2a"
"Kctd11",2.53919833507743e-10,2.16165901889963,0.548,0.193,4.21633883539607e-06,"7","Kctd1"
"Phactr11",2.7194948533139e-10,1.47362975008495,1,0.93,4.51572120392774e-06,"7","Phactr1"
"Ankfn11",3.02567052145622e-10,1.92341587205313,0.714,0.344,5.02412590087806e-06,"7","Ankfn1"
"Pde1a2",3.5779823617407e-10,1.2496966909577,0.881,0.517,5.94123971167044e-06,"7","Pde1a"
"Ube2cbp",4.05590525229973e-10,2.57429102359719,0.31,0.062,6.7348306714437e-06,"7","Ube2cbp"
"Kalrn1",5.39192108391204e-10,0.890238864097147,1,0.965,8.95328495983595e-06,"7","Kalrn"
"Anks1b2",6.18220249199743e-10,0.807413610742806,1,0.994,1.02655472379617e-05,"7","Anks1b"
"Inpp4b1",7.02641642131996e-10,1.07627807406032,0.929,0.524,1.16673644676018e-05,"7","Inpp4b"
"Syt13",1.03016669182635e-09,0.829130067418499,1,0.951,1.71059179177765e-05,"7","Syt1"
"Filip1",1.33085573705798e-09,2.76366838770568,0.286,0.058,2.20988595138478e-05,"7","Filip1"
"Schip11",1.70770555180773e-09,1.0550896634974,0.929,0.634,2.83564506877674e-05,"7","Schip1"
"9530026P05Rik2",1.89322485191201e-09,1.46166718463852,0.548,0.171,3.14369986659989e-05,"7","9530026P05Rik"
"Itm2c1",3.63551393846792e-09,1.61516897979111,0.714,0.368,6.03677089482598e-05,"7","Itm2c"
"Garem1",4.07562361594167e-09,2.1349845095552,0.595,0.233,6.76757301427114e-05,"7","Garem1"
"Sv2c1",4.59312680714143e-09,1.47159861702252,0.571,0.197,7.62688706325835e-05,"7","Sv2c"
"Baiap21",5.44293067130612e-09,1.40280665078333,0.714,0.344,9.03798637970382e-05,"7","Baiap2"
"Pbx11",5.68291887595088e-09,1.28793856266465,0.929,0.749,9.43648679351644e-05,"7","Pbx1"
"Elmo12",6.44194950136145e-09,1.37337236155734,0.786,0.483,0.000106968571470107,"7","Elmo1"
"Tnr2",6.87681025423292e-09,1.03530810586314,0.952,0.672,0.000114189434271538,"7","Tnr"
"Slc24a41",7.88463387771249e-09,1.88148954559391,0.381,0.098,0.000130924345539416,"7","Slc24a4"
"Lrrk21",9.80732012991723e-09,1.94107335426882,0.476,0.151,0.000162850550757276,"7","Lrrk2"
"Etl42",1.05150413384773e-08,1.13105245352194,0.929,0.567,0.000174602261425416,"7","Etl4"
"Snx7",1.66917107246456e-08,2.10940014423503,0.381,0.106,0.00027716585658274,"7","Snx7"
"Pde4b1",1.73005623782399e-08,1.23333400076896,0.976,0.721,0.000287275838290674,"7","Pde4b"
"Dlg21",2.13706810618783e-08,0.768868312777241,1,0.997,0.000354860159032489,"7","Dlg2"
"Prkg12",2.5550762077542e-08,0.960028707183836,0.929,0.687,0.000424270404297585,"7","Prkg1"
"Rreb11",3.18194221132956e-08,1.8798818618606,0.548,0.214,0.000528361504191273,"7","Rreb1"
"Cpne72",3.19343090758688e-08,1.63355164723426,0.69,0.35,0.000530269202204802,"7","Cpne7"
"Prkce1",3.47441078876909e-08,0.828153783532737,1,0.845,0.000576925911475107,"7","Prkce"
"Npas21",4.18879632614666e-08,1.70420252891668,0.5,0.175,0.000695549629956653,"7","Npas2"
"Grm73",4.4037933732229e-08,0.763108443960676,1,0.907,0.000731249889623662,"7","Grm7"
"Chn22",4.42882694048718e-08,1.80925539332322,0.571,0.248,0.000735406713467896,"7","Chn2"
"Peak1",5.51947256498475e-08,2.10642024784181,0.476,0.167,0.000916508419415717,"7","Peak1"
"Ankrd61",9.91905010490032e-08,1.63988516790809,0.643,0.308,0.0016470582699187,"7","Ankrd6"
"Peli2",1.34916528170675e-07,2.08658768499609,0.357,0.104,0.00224028895027405,"7","Peli2"
"Enox11",1.53207560806122e-07,1.03189925527235,0.976,0.755,0.00254401154718565,"7","Enox1"
"Grm4",1.55547901746622e-07,1.89039036229324,0.381,0.117,0.00258287290850266,"7","Grm4"
"Gng4",1.65921492938683e-07,2.05262842598112,0.405,0.134,0.00275512639024683,"7","Gng4"
"St6galnac3",1.84296329489335e-07,1.68713565598101,0.643,0.318,0.0030602405511704,"7","St6galnac3"
"5730522E02Rik2",1.85894439955286e-07,1.48788009274044,0.714,0.42,0.00308677717545752,"7","5730522E02Rik"
"Dlgap22",2.16121813755278e-07,0.762560156708727,1,0.899,0.00358870271740639,"7","Dlgap2"
"Gucy1a1",2.21724966913144e-07,2.19464743085354,0.333,0.095,0.00368174307559276,"7","Gucy1a1"
"Ntng11",2.30251549880785e-07,1.02116460999804,0.643,0.273,0.00382332698577044,"7","Ntng1"
"Ddx52",2.51147260371575e-07,1.03760372070796,0.881,0.727,0.00417030025847,"7","Ddx5"
"Cdk171",3.15714202526821e-07,1.24477091027938,0.643,0.284,0.00524243433295786,"7","Cdk17"
"Epha61",3.64940019140673e-07,1.02451771922417,0.929,0.689,0.00605982901783087,"7","Epha6"
"Slco5a1",3.93059656018707e-07,2.28050816750738,0.262,0.063,0.00652675558819064,"7","Slco5a1"
"Sorcs22",4.26412917307508e-07,1.52095396625148,0.595,0.259,0.00708058649189117,"7","Sorcs2"
"Plce1",4.26591704363306e-07,1.87180362978445,0.286,0.074,0.00708355525095269,"7","Plce1"
"Gm1604a1",4.93430015371422e-07,1.38881997854253,0.714,0.434,0.00819340540524247,"7","Gm1604a"
"Clstn1",5.46576174947047e-07,1.13514641910488,0.81,0.494,0.00907589738499572,"7","Clstn1"
"Oprm11",5.61757861566714e-07,1.55975634950479,0.595,0.267,0.00932798929131528,"7","Oprm1"
"Grm52",5.95148697614846e-07,0.701927343078649,1,0.917,0.00988244412389452,"7","Grm5"
"Meis1",6.84744040034608e-07,1.62041133672545,0.286,0.074,0.0113701747847747,"7","Meis1"
"Samd121",8.44025714112364e-07,0.995743362439466,0.929,0.795,0.0140150469828358,"7","Samd12"
"Slc35f1",9.52292957399156e-07,1.29958533887073,0.857,0.655,0.015812824557613,"7","Slc35f1"
"Rapgef52",1.06950753571567e-06,1.58089650670776,0.643,0.388,0.0177591726305586,"7","Rapgef5"
"Ildr22",1.11662857832575e-06,1.44690199793409,0.643,0.345,0.0185416175430991,"7","Ildr2"
"Abl21",1.14907066307169e-06,1.4973819605076,0.643,0.338,0.0190803183603054,"7","Abl2"
"Adarb23",1.17521082519352e-06,0.569544752610845,1,0.666,0.0195143757523384,"7","Adarb2"
"Nell22",1.2434830359747e-06,1.14415766039985,0.714,0.381,0.0206480358123599,"7","Nell2"
"Ryr11",1.25127993216862e-06,1.6897244280575,0.405,0.14,0.0207775032736599,"7","Ryr1"
"Dlgap41",1.27576416958616e-06,1.05371911014599,0.881,0.595,0.0211840640359782,"7","Dlgap4"
"Wfs11",1.42832673648094e-06,2.55721751023825,0.262,0.07,0.023717365459266,"7","Wfs1"
"Tspan9",1.4488966351298e-06,2.34665052429859,0.31,0.094,0.0240589286263303,"7","Tspan9"
"Kcnh5",1.82644297519739e-06,1.76024460670777,0.452,0.179,0.0303280856031527,"7","Kcnh5"
"Kcnh11",1.89612809312206e-06,1.29599212663633,0.643,0.316,0.0314852069862918,"7","Kcnh1"
"Atp2b11",2.07476147852739e-06,0.824650895798191,0.905,0.682,0.0344514143509474,"7","Atp2b1"
"Cacna1e2",2.20547827656319e-06,0.776536370140446,0.952,0.842,0.0366219667823318,"7","Cacna1e"
"Tspan51",2.34427274101093e-06,1.54738157252208,0.619,0.361,0.0389266488644866,"7","Tspan5"
"Rgs8",2.73125013343651e-06,1.79941841265488,0.381,0.131,0.0453524084657132,"7","Rgs8"
"Dnah2",2.85777418914145e-06,1.69403419986863,0.333,0.104,0.0474533404106937,"7","Dnah2"
"Sorbs22",2.91358718432178e-06,0.764615193344838,0.905,0.732,0.0483801151956632,"7","Sorbs2"
"Ptprt1",3.05344019763726e-06,0.707486803401454,0.905,0.59,0.0507023744817668,"7","Ptprt"
"R3hdm11",3.12363111662861e-06,0.866562475688001,0.905,0.834,0.0518678946916181,"7","R3hdm1"
"Fndc11",3.47709956920423e-06,1.36858549480248,0.452,0.169,0.0577372383466362,"7","Fndc1"
"Map7",3.99582934224888e-06,1.19195332168428,0.762,0.563,0.0663507462280426,"7","Map7"
"Soat1",4.0563373007748e-06,2.08871398610448,0.262,0.071,0.0673554808793655,"7","Soat1"
"Tmeff23",4.27801114882687e-06,1.18941940818306,0.881,0.685,0.0710363751262703,"7","Tmeff2"
"Dlgap12",4.35374976637933e-06,0.93041546950906,1,0.959,0.0722940148707287,"7","Dlgap1"
"Thsd7b2",4.48813717291933e-06,0.768798412740628,0.738,0.416,0.0745255177563255,"7","Thsd7b"
"Dpyd2",4.57156575667091e-06,1.12154371826511,0.738,0.456,0.0759108493895204,"7","Dpyd"
"Mef2c1",4.77615729921926e-06,1.92750862668701,0.381,0.144,0.0793080919535358,"7","Mef2c"
"Plekha52",5.26019576320741e-06,0.818179767857958,0.929,0.798,0.087345550648059,"7","Plekha5"
"Syt51",5.2627513692318e-06,1.52722276994041,0.5,0.218,0.0873879864860941,"7","Syt5"
"Dchs22",5.52262269856624e-06,1.54242740358565,0.548,0.273,0.0917031499096924,"7","Dchs2"
"Dok62",5.55881366828712e-06,1.04952106869445,0.833,0.689,0.0923041009619076,"7","Dok6"
"Fry1",6.80219820250529e-06,0.786289996810516,0.905,0.864,0.1129505011526,"7","Fry"
"Rgl11",7.67701863350142e-06,1.28135906404687,0.643,0.381,0.127476894409291,"7","Rgl1"
"Snap25",8.20546909486902e-06,0.797447786695037,0.905,0.712,0.1362518143203,"7","Snap25"
"Trpm32",9.62783079544759e-06,0.463934045999676,0.929,0.642,0.159870130358407,"7","Trpm3"
"Cnksr21",1.03062890058382e-05,1.35825014490452,0.667,0.383,0.171135928941944,"7","Cnksr2"
"Mitf1",1.10960854030008e-05,2.08915430200623,0.333,0.112,0.184250498116828,"7","Mitf"
"Dennd2a",1.13675854774629e-05,1.62538901287983,0.476,0.213,0.188758756853272,"7","Dennd2a"
"Pgbd5",1.1998446881469e-05,1.36097019561566,0.5,0.215,0.199234210466792,"7","Pgbd5"
"Sntg2",1.25467329799526e-05,1.37664526459643,0.452,0.189,0.208338501132113,"7","Sntg2"
"Shtn12",1.38265343755875e-05,1.3619172809519,0.69,0.523,0.22958960330663,"7","Shtn1"
"Mbnl22",1.57751675551265e-05,1.04540691906033,0.833,0.632,0.261946657252875,"7","Mbnl2"
"Fgfr11",1.73672203528224e-05,1.38915045501652,0.5,0.234,0.288382693958616,"7","Fgfr1"
"Cdh41",1.74658730574303e-05,0.762670069152987,0.833,0.567,0.29002082211863,"7","Cdh4"
"Lrfn2",1.84580025720417e-05,1.15588812317419,0.714,0.43,0.306495132708752,"7","Lrfn2"
"Csmd31",1.96187243527236e-05,0.790689377455189,1,0.979,0.325768917876976,"7","Csmd3"
"Cdh62",2.34240090036304e-05,1.44102449273373,0.381,0.15,0.388955669505282,"7","Cdh6"
"Adgrv1",2.64690737553667e-05,1.80998358061822,0.286,0.093,0.439518969707863,"7","Adgrv1"
"Ppp3ca1",2.79606497929823e-05,0.728914765569162,0.929,0.76,0.464286589812472,"7","Ppp3ca"
"Bcl11b3",3.27747288796348e-05,0.807457916527817,0.524,0.22,0.544224373046336,"7","Bcl11b"
"Ak51",3.67331609328359e-05,1.30594107528063,0.643,0.422,0.609954137289739,"7","Ak5"
"Olfm1",3.75692191949992e-05,1.29663875613077,0.548,0.285,0.623836884732961,"7","Olfm1"
"Cers51",3.81718700483787e-05,1.1191403429275,0.667,0.459,0.633843902153329,"7","Cers5"
"Mdga12",4.41777796838577e-05,1.33146412048392,0.405,0.162,0.733572031650456,"7","Mdga1"
"Dgki1",4.52029484767654e-05,0.695113657487926,0.881,0.706,0.750594959456689,"7","Dgki"
"Cttnbp2",4.79206007840702e-05,0.957641734348964,0.762,0.555,0.795721576019485,"7","Cttnbp2"
"Cpne61",4.8214338753869e-05,1.476161257295,0.5,0.266,0.800599095007994,"7","Cpne6"
"Kcnab11",4.8420777257809e-05,1.00581939706952,0.619,0.333,0.804027006365919,"7","Kcnab1"
"Mctp12",5.1578630833152e-05,1.13456887904877,0.786,0.617,0.85646316498449,"7","Mctp1"
"Itpr12",5.25598556998658e-05,1.23746051439252,0.571,0.303,0.872756403896271,"7","Itpr1"
"Fam163b",5.27823742189366e-05,1.91039653911005,0.262,0.085,0.876451323905442,"7","Fam163b"
"Gnal2",5.6123626537221e-05,0.975821624537288,0.738,0.517,0.931932818650555,"7","Gnal"
"Maml31",5.67494501251621e-05,0.8566109197309,0.714,0.388,0.942324619328317,"7","Maml3"
"Cacna1c2",5.93551495360157e-05,0.674884701921222,1,0.94,0.985592258045542,"7","Cacna1c"
"Map3k1",6.13727878704224e-05,1.712840919362,0.31,0.112,1,"7","Map3k1"
"Zswim62",6.41500453845686e-05,1.2858518298125,0.5,0.245,1,"7","Zswim6"
"Map3k51",6.5022610138817e-05,1.2758045750896,0.524,0.26,1,"7","Map3k5"
"Sez61",6.62270809562346e-05,1.24009040161471,0.548,0.279,1,"7","Sez6"
"Togaram2",6.87176619922521e-05,1.9227348736733,0.286,0.099,1,"7","Togaram2"
"Serinc5",7.30694146193359e-05,1.74955269771852,0.31,0.114,1,"7","Serinc5"
"Lrp1b3",7.43247469789336e-05,0.59674133679901,1,0.966,1,"7","Lrp1b"
"Malat12",7.65299802765978e-05,0.369032928995186,1,1,1,"7","Malat1"
"Tle1",8.07680622308921e-05,1.5386018320709,0.429,0.204,1,"7","Tle1"
"Zadh2",8.22771952124271e-05,2.25545070991574,0.262,0.091,1,"7","Zadh2"
"Plcl1",8.27211500212093e-05,1.16853459053441,0.667,0.375,1,"7","Plcl1"
"Nsg21",0.000100723784900945,1.14815841297834,0.619,0.391,1,"7","Nsg2"
"Maml2",0.000116455332506908,1.61349366901669,0.452,0.244,1,"7","Maml2"
"Camk2a4",0.000118881273374567,0.635639471302194,0.976,0.802,1,"7","Camk2a"
"Gm37642",0.000120737595241714,1.01407518521172,0.524,0.253,1,"7","Gm3764"
"Cx3cl11",0.000122627264221369,1.06591411673134,0.524,0.264,1,"7","Cx3cl1"
"Atxn31",0.000148853025455511,1.55464356657443,0.429,0.213,1,"7","Atxn3"
"Caln11",0.000157550410575907,1.16476315090765,0.643,0.424,1,"7","Caln1"
"Thrb1",0.000162663533101834,1.14191237436818,0.643,0.406,1,"7","Thrb"
"Mcf2",0.000171637938364815,1.82267865346659,0.262,0.089,1,"7","Mcf2"
"Fam184b",0.000179055566026342,1.65445480025241,0.381,0.182,1,"7","Fam184b"
"Gm268712",0.000200974660779034,0.712747977178627,0.929,0.881,1,"7","Gm26871"
"Slc16a21",0.000204767155216451,1.93161302501975,0.333,0.15,1,"7","Slc16a2"
"Diaph22",0.000213430342092484,1.13606570959033,0.619,0.422,1,"7","Diaph2"
"Ubr5",0.000214060394280698,0.739184194554472,0.857,0.829,1,"7","Ubr5"
