"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group"
"GO:0071805","potassium ion transmembrane transport","35/1496","207/25730",0.169082125603865,2.90807693301299,6.84825451168029,1.18143729150173e-08,5.66358036111936e-07,4.05551599365056e-07,"20614/15165/11931/83814/17999/13383/238161/24012/13483/94249/109676/16519/269109/110862/226922/240776/22627/76376/16508/107723/16497/18764/16795/53416/19122/16531/140492/72258/16510/238271/170738/331004/12289/11933/140919",35,"ADP_H_vs_ADP_N"
"GO:0099560","synaptic membrane adhesion","15/1496","45/25730",0.333333333333333,5.73306595365419,7.89539253311979,1.79975078268837e-08,8.33269229899392e-07,5.96678509600237e-07,"320772/13640/192167/331461/54725/18189/239857/50791/272381/238205/23965/94332/76965/16180/13837",15,"ADP_H_vs_ADP_N"
"GO:0045927","positive regulation of growth","45/1496","313/25730",0.143769968051118,2.47272812697545,6.51324334011637,1.93891322864054e-08,8.75257746628816e-07,6.26745197152665e-07,"13046/83814/13640/330914/116837/13383/238161/17967/16337/14083/20851/78757/16001/50769/56637/13508/18795/26413/80913/21676/18186/227743/56839/17257/12540/56717/71653/12168/18472/20983/52822/328572/20354/11538/54673/22067/68142/74370/19090/12995/22762/14600/13193/116838/11848",45,"ADP_H_vs_ADP_N"
"GO:0061387","regulation of extent of cell growth","25/1496","120/25730",0.208333333333333,3.58316622103387,7.04697750590478,2.10052207978589e-08,9.40374223652906e-07,6.73373106917008e-07,"76499/13640/330914/29869/243743/56637/13508/80913/20563/214968/18186/21960/17756/360213/71653/12168/18472/52822/328572/20354/11538/22067/14168/20187/13193",25,"ADP_H_vs_ADP_N"
"GO:1902115","regulation of organelle assembly","39/1496","255/25730",0.152941176470588,2.63046555520604,6.50113703994335,3.12081006057527e-08,1.34170064270923e-06,9.60750632683365e-07,"14804/243548/192167/215351/56637/13196/106042/170822/18189/18711/74383/74302/68729/231464/66573/72068/56717/209131/71116/71091/72587/269702/74694/21821/54673/272381/227738/22284/14432/14569/15194/74256/76816/53872/193385/16180/209478/232906/11848",39,"ADP_H_vs_ADP_N"
"GO:0022604","regulation of cell morphogenesis","42/1496","287/25730",0.146341463414634,2.51695578453111,6.42087788277441,3.4212562437139e-08,1.44788633376548e-06,1.03678694556626e-06,"27418/83814/13640/116837/13383/12361/67785/14083/71409/58194/73910/13047/331461/100177/19211/13823/17344/17257/67414/18472/20983/77040/20354/54673/13838/72162/66713/14360/18222/19090/29819/18481/53872/72729/74053/227634/56194/116838/232906/83946/27059/16975",42,"ADP_H_vs_ADP_N"
"GO:1903539","protein localization to postsynaptic membrane","20/1496","83/25730",0.240963855421687,4.14438502673797,7.12887793133798,4.1431493972766e-08,1.72641848346518e-06,1.23623526550318e-06,"23859/13383/56508/18191/70546/108155/20336/81907/216831/56637/13823/50791/23888/56839/65114/18196/83493/26395/74053/53330",20,"ADP_H_vs_ADP_N"
"GO:0002090","regulation of receptor internalization","22/1496","99/25730",0.222222222222222,3.82204396910279,6.98977661600775,4.29402619252944e-08,1.77562899884977e-06,1.27147340453764e-06,"27418/83814/17999/11820/18195/16337/20404/96935/93742/20239/21912/72238/50791/17957/67979/104015/108086/16976/18222/109689/208650/24071",22,"ADP_H_vs_ADP_N"
"GO:0048284","organelle fusion","33/1496","198/25730",0.166666666666667,2.86653297682709,6.55074272057764,4.38233578861472e-08,1.79841764900954e-06,1.28779165718064e-06,"20614/229521/12287/116837/74741/78610/231760/73991/53611/18711/27377/114896/11736/66075/16573/67414/14545/20983/59021/69597/218035/111173/170737/241727/94090/68832/228960/68365/100317/22042/116838/55943/53330",33,"ADP_H_vs_ADP_N"
"GO:0050905","neuromuscular process","36/1496","228/25730",0.157894736842105,2.71566282015198,6.46512522244565,4.57322111915169e-08,1.86264201522141e-06,1.33378075378504e-06,"320772/11820/14804/66797/94109/14169/218461/50769/58234/14658/227331/20265/12386/11352/18189/19211/93686/20239/53611/110893/109934/16795/14167/27386/17257/16531/65114/21960/56717/18472/16510/19156/13405/245944/110532/319984",36,"ADP_H_vs_ADP_N"
"GO:0010959","regulation of metal ion transport","53/1496","413/25730",0.128329297820823,2.20716098457873,6.14467325521941,5.59323159077431e-08,2.20563016697937e-06,1.57938403764348e-06,"19055/68795/23797/12805/12287/11931/83814/18578/17999/14682/13383/238161/12361/24012/18798/13483/12296/14169/109676/269109/238871/108058/22627/269513/225055/16497/229709/18764/20541/14167/53416/22066/19122/140492/22063/16573/12293/19056/12314/13405/69597/18607/22065/14360/12289/76055/14168/83997/67887/319984/11933/228071/11848",53,"ADP_H_vs_ADP_N"
"GO:0032984","protein-containing complex disassembly","40/1496","271/25730",0.14760147601476,2.53862699054798,6.32647825902318,5.67455581918055e-08,2.21144380377705e-06,1.5835470044438e-06,"76499/76707/72685/18195/16337/20262/216965/16001/50876/78610/68732/11789/78798/20257/260315/17957/77044/210356/16573/12340/17756/104015/11518/12314/14852/52040/17281/246103/11938/75909/16593/76055/14168/15194/56273/67254/106583/227634/17318/11848",40,"ADP_H_vs_ADP_N"
"GO:0016050","vesicle organization","52/1496","403/25730",0.129032258064516,2.2192513368984,6.12940879010505,6.23157256382815e-08,2.39407294881256e-06,1.71432212748837e-06,"20614/20616/229521/12287/214459/116837/70546/74741/11984/78610/231760/320191/11966/53611/18711/99683/666173/11736/75964/75763/16573/107338/104015/15463/12725/68581/18472/20983/59021/218035/111173/170737/241727/76303/108664/75965/94090/84092/76510/99371/12488/77963/228960/68365/16553/100317/11964/232664/116838/55943/53330/17101",52,"ADP_H_vs_ADP_N"
"GO:0007019","microtubule depolymerization","17/1496","63/25730",0.26984126984127,4.64105339105339,7.18909901576856,7.12571218849089e-08,2.62584917857518e-06,1.88028996882126e-06,"76499/76707/20262/216965/11789/78798/20257/260315/210356/17756/246103/14168/15194/67254/227634/17318/11848",17,"ADP_H_vs_ADP_N"
"GO:0031623","receptor internalization","29/1496","164/25730",0.176829268292683,3.04132157297509,6.51578364871103,7.59444378191449e-08,2.77966905179938e-06,1.99043565692425e-06,"27418/83814/17999/11820/18195/16337/20404/96935/93742/20239/16396/21912/72238/50791/17957/67979/104015/108086/16976/14784/11772/18222/109689/14600/208650/320129/22042/16412/24071",29,"ADP_H_vs_ADP_N"
"GO:0035264","multicellular organism growth","37/1496","244/25730",0.151639344262295,2.60807508547383,6.2706865950122,8.74323104183705e-08,3.15983435414967e-06,2.26266035677964e-06,"109241/215378/13046/11820/66797/13383/76260/319817/94229/20851/14042/26383/50769/238871/217843/227331/414758/106042/11352/20239/101476/16795/226525/666173/17250/11990/74493/11518/56717/13405/328572/69597/110532/20662/11784/14600/76965",37,"ADP_H_vs_ADP_N"
"GO:0070588","calcium ion transmembrane transport","46/1496","340/25730",0.135294117647059,2.32695029883611,6.11966238338392,8.74977207167161e-08,3.15983435414967e-06,2.26266035677964e-06,"19055/68795/12287/11931/12298/18578/238161/234267/18798/94249/12296/109676/238871/15560/18795/108058/22627/76376/227120/225055/72393/110893/18764/20541/22066/19122/22063/12293/19056/12314/235574/13405/69597/18607/12290/22065/22067/381290/78506/11938/14360/12289/76055/224860/68514/228071",46,"ADP_H_vs_ADP_N"
"GO:0040013","negative regulation of locomotion","48/1496","363/25730",0.132231404958678,2.27427409731736,6.07500041102681,9.40332793738764e-08,3.35117285768611e-06,2.39967198402171e-06,"76499/19270/19091/18183/76707/380916/52662/14083/108155/18015/268902/12552/56637/18795/320271/109880/228564/19272/19271/234593/19211/79264/259302/245555/109934/20563/214968/260315/50791/18186/77044/17257/56363/17470/77574/13838/381290/110532/20733/237542/67254/20187/52463/193385/50768/20300/24071/11848",48,"ADP_H_vs_ADP_N"
"GO:0007026","negative regulation of microtubule depolymerization","13/1496","38/25730",0.342105263157895,5.8839361103293,7.4856154727308,1.13516683579224e-07,4.01908414999123e-06,2.87794275190534e-06,"76499/76707/216965/11789/78798/20257/260315/17756/246103/14168/67254/227634/17318",13,"ADP_H_vs_ADP_N"
"GO:0016310","phosphorylation","56/1496","458/25730",0.122270742358079,2.10295869042337,5.9174810789672,1.2461211304114e-07,4.38327153470035e-06,3.13872615554751e-06,"13640/14783/16337/18749/20320/320127/18099/78757/93742/269774/16001/56637/13508/108058/11789/270190/26921/170823/11352/19271/24086/18711/76089/19277/67974/226778/53416/18186/227743/20817/14158/26409/69976/56417/19056/16826/11682/73086/18750/72149/20354/68652/19645/56077/110532/380921/14360/74370/19090/109689/11479/13548/225028/83946/270198/11848",56,"ADP_H_vs_ADP_N"
"GO:0035176","social behavior","18/1496","73/25730",0.246575342465753,4.2408981027031,6.88951369872115,1.33903911303426e-07,4.67972572600423e-06,3.35100789917232e-06,"14402/20238/215378/66797/18191/14042/56710/58234/13508/209012/14803/18189/19211/666173/17257/56717/74370/15194",18,"ADP_H_vs_ADP_N"
"GO:0031503","protein-containing complex localization","25/1496","132/25730",0.189393939393939,3.25742383730352,6.46043488223038,1.50694987705296e-07,5.19945699617572e-06,3.72317150314459e-06,"23859/241694/13383/238161/56508/18191/70546/108155/20336/81907/216831/56637/13823/50791/23888/56839/65114/66573/18196/83493/228850/76742/26395/74053/53330",25,"ADP_H_vs_ADP_N"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","40/1496","281/25730",0.142348754448399,2.44828439301958,6.06507740986919,1.53611248198565e-07,5.26653247779509e-06,3.77120219594744e-06,"54216/320772/319387/13640/14804/64085/192167/11658/20320/12558/215654/268902/270120/12552/12564/331461/13508/54725/245578/18189/239857/279653/330222/50791/16579/53870/210801/319504/18526/235574/272381/238205/23965/241201/94332/76965/16180/74769/13837/12554",40,"ADP_H_vs_ADP_N"
"GO:0051592","response to calcium ion","27/1496","152/25730",0.177631578947368,3.05512067267098,6.31379575532919,1.91994366948304e-07,6.36907161853063e-06,4.56069662063589e-06,"19055/78830/15165/11820/192167/110862/109880/18189/229709/18764/266692/16531/17420/22063/11518/16510/12314/328572/17258/22065/245944/12497/78506/74020/15194/68514/241066",27,"ADP_H_vs_ADP_N"
"GO:0010508","positive regulation of autophagy","30/1496","181/25730",0.165745856353591,2.85069577806009,6.2080051277225,2.00785606849674e-07,6.55214236328122e-06,4.6917879596769e-06,"12234/225131/56637/228361/170822/12421/67974/19893/64930/226641/15568/26409/56717/67154/75747/20773/209131/81003/77040/54673/19328/227738/17281/56374/26395/67490/15194/12995/56438/17168",30,"ADP_H_vs_ADP_N"
"GO:0051402","neuron apoptotic process","50/1496","395/25730",0.126582278481013,2.1771136532864,5.85761992835897,2.02204117775484e-07,6.55892039514847e-06,4.69664150017433e-06,"320772/11820/14804/72930/18970/18015/26398/110862/56637/208727/109880/67579/228361/74011/72393/12876/19283/170719/18186/19122/12661/17257/20817/17993/16531/12540/56717/11909/16443/14806/18607/11538/13002/13838/245944/22067/19645/13982/11302/26408/110532/14360/13030/19063/15194/109689/12488/18481/18546/11848",50,"ADP_H_vs_ADP_N"
"GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","9/1496","18/25730",0.5,8.59959893048128,8.01352681053436,2.23346188888896e-07,7.03410642564623e-06,5.03690762579916e-06,"68795/18578/12296/238871/108058/225055/12293/12289/228071",9,"ADP_H_vs_ADP_N"
"GO:0032970","regulation of actin filament-based process","52/1496","421/25730",0.123515439429929,2.12436648163908,5.77931204168716,2.53365073869261e-07,7.93340234190629e-06,5.68086581812125e-06,"76499/76707/18578/13640/13383/238161/76260/207278/237860/78757/93742/329165/109676/216965/216831/73910/13839/238871/50876/58234/109880/68732/225288/211401/12386/16423/20563/18186/64930/330938/18484/12540/14158/12340/56363/11518/56717/11856/192197/328572/21872/14784/11938/29819/14168/12488/231637/18481/50768/13837/232906/11848",52,"ADP_H_vs_ADP_N"
"GO:0051703","biological process involved in intraspecies interaction between organisms","18/1496","76/25730",0.236842105263158,4.07349423022798,6.66693700540734,2.58275208549539e-07,7.99472459835915e-06,5.72477680303789e-06,"14402/20238/215378/66797/18191/14042/56710/58234/13508/209012/14803/18189/19211/666173/17257/56717/74370/15194",18,"ADP_H_vs_ADP_N"
"GO:0032868","response to insulin","43/1496","320/25730",0.134375,2.31114221256684,5.86390809437442,2.76223382737384e-07,8.45368397903056e-06,6.05342352296914e-06,"23797/14783/16337/79221/20411/20663/108155/17978/74741/16001/56278/56637/12877/18795/11789/19271/26413/19211/64930/192157/227743/228869/18751/19325/14158/56717/75747/329877/18750/18607/14784/19645/19090/26395/20913/231207/237542/98496/12488/20662/20402/56438/83946",43,"ADP_H_vs_ADP_N"
"GO:0016311","dephosphorylation","21/1496","101/25730",0.207920792079208,3.57607084237836,6.4449174173257,2.87740606675106e-07,8.75669026044409e-06,6.2703970171364e-06,"19055/12234/19777/320634/19271/19211/19277/74302/19283/19248/53332/104015/19056/19042/83493/54384/229791/234515/103199/71978/16330",21,"ADP_H_vs_ADP_N"
"GO:0006605","protein targeting","39/1496","277/25730",0.140794223826715,2.42154771327632,5.91012321659513,2.92085509492277e-07,8.83925812804282e-06,6.32952133183794e-06,"17999/72930/70546/192167/108155/20336/93742/66887/74741/57743/54208/110862/67095/22627/18711/93757/140740/16795/75734/19122/14545/68268/28185/72587/218035/77574/433667/245944/75965/230895/14360/69276/218441/76055/20913/100715/12662/66661/24071",39,"ADP_H_vs_ADP_N"
"GO:0099565","chemical synaptic transmission, postsynaptic","26/1496","146/25730",0.178082191780822,3.06287085195224,6.21053398362879,3.0530190452701e-07,9.1878912045712e-06,6.57916677299435e-06,"19055/14402/20238/11820/14804/116837/66797/64051/192167/320127/81907/77531/58234/14658/56637/18189/19211/110893/75786/17257/268860/20405/14806/237213/231637/116838",26,"ADP_H_vs_ADP_N"
"GO:2000146","negative regulation of cell motility","45/1496","344/25730",0.130813953488372,2.24989506902127,5.79856242042557,3.19923721012336e-07,9.57473368355704e-06,6.85617279401255e-06,"76499/19270/19091/18183/76707/380916/52662/14083/108155/18015/12552/56637/18795/320271/109880/228564/19272/19271/234593/19211/79264/259302/245555/109934/20563/214968/260315/50791/77044/17257/56363/17470/77574/13838/381290/110532/20733/237542/67254/52463/193385/50768/20300/24071/11848",45,"ADP_H_vs_ADP_N"
"GO:0010770","positive regulation of cell morphogenesis","17/1496","70/25730",0.242857142857143,4.17694805194805,6.61295406409677,3.76076244496977e-07,1.10119190077844e-05,7.88529707522822e-06,"12361/13047/331461/17344/67414/18472/54673/13838/72162/66713/18222/19090/29819/18481/53872/74053/16975",17,"ADP_H_vs_ADP_N"
"GO:0031399","regulation of protein modification process","54/1496","450/25730",0.12,2.06390374331551,5.65698148733866,3.80545186541553e-07,1.10828670725569e-05,7.9361008059175e-06,"13640/320365/20320/56469/78757/108155/93742/65113/56637/71816/70097/208727/11789/106042/19271/22210/76089/16396/19277/67974/70315/227743/11863/14158/26409/64451/56717/56417/17294/328572/72149/20354/22215/68652/80985/19645/66867/110532/93836/14360/74370/19090/76055/67490/56459/109689/231600/99982/50995/208650/56438/93765/83946/11848",54,"ADP_H_vs_ADP_N"
"GO:0051961","negative regulation of nervous system development","29/1496","177/25730",0.163841807909605,2.81794767213511,6.02992294591551,4.09404054893e-07,1.17964987518903e-05,8.44711053908569e-06,"19055/11820/29869/14083/18015/56710/56637/320191/19211/76089/20563/214968/18186/16579/17257/21960/17756/360213/20983/52822/235106/22067/19645/20666/65254/14168/20187/99982/11848",29,"ADP_H_vs_ADP_N"
"GO:0141188","nucleic acid catabolic process","49/1496","393/25730",0.124681933842239,2.14442924984012,5.68031378465992,4.21043868789101e-07,1.20676964932834e-05,8.64130691444075e-06,"233908/208922/13046/80912/24127/103677/319885/214150/319817/15572/26383/213988/227331/75553/18130/381305/67493/208718/80913/56463/78455/229663/15568/230594/72416/231464/72068/56717/269037/72587/22608/14852/219022/71701/13838/245944/72162/229543/74203/380669/230908/100715/217980/71169/381626/53872/56403/56438/171567",49,"ADP_H_vs_ADP_N"
"GO:0016236","macroautophagy","46/1496","359/25730",0.128133704735376,2.20379694040189,5.70684878669935,4.33032609952541e-07,1.23459876216469e-05,8.84058264639952e-06,"29869/80877/12234/108155/71302/329165/100763/225131/78610/74159/228361/170822/53611/56048/18711/12421/72145/72238/74302/64930/15568/26409/56717/75747/20773/209131/59021/12314/328572/77040/218035/21821/170737/54673/19328/227738/17281/11938/75909/74370/67490/15194/12995/76559/56438/209478",46,"ADP_H_vs_ADP_N"
"GO:1904951","positive regulation of establishment of protein localization","47/1496","372/25730",0.126344086021505,2.17301693404635,5.66217061312494,4.91177747498925e-07,1.37149992690808e-05,9.82088985096873e-06,"207227/11820/14682/12361/56508/70546/26383/74741/12326/56637/18795/22627/26413/319613/99237/14661/329506/209630/19122/18751/12540/268860/22063/65114/16573/19056/19042/68581/235574/52822/28185/328572/77574/54673/76303/53328/57258/14360/12289/76055/230908/100715/109689/12488/69981/52163/14672",47,"ADP_H_vs_ADP_N"
