"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"Gba2",0.0301893411843174,-0.293025283396057,0.105,0.134,1,"Not significant"
"L3mbtl4",0.0301911235926215,-0.631736318992473,0.057,0.08,1,"Not significant"
"Syap1",0.0302014374472805,-0.438884755334902,0.059,0.082,1,"Not significant"
"Kank4",0.0302444403577549,-0.824024955909982,0.02,0.034,1,"Not significant"
"Ccdc191",0.030323657214356,-0.279295133232708,0.117,0.148,1,"Not significant"
"Gm13832",0.0303260394313494,-0.680864179804332,0.043,0.063,1,"Not significant"
"Stoml1",0.0303386040904288,-0.283747469808047,0.074,0.1,1,"Not significant"
"Rnf4",0.0303803417646447,-0.440512895718614,0.068,0.092,1,"Not significant"
"Zfp646",0.0304035686735421,-0.594956469717713,0.036,0.055,1,"Not significant"
"Ccpg1",0.0304175645956283,0.320047814860049,0.327,0.297,1,"Not significant"
"Mex3c",0.0304577744376622,-0.786169592166975,0.02,0.034,1,"Not significant"
"Tmem17",0.0305200804184889,-0.646963773186041,0.021,0.036,1,"Not significant"
"Gtf2e2",0.0305253381942438,-0.48678674829529,0.055,0.077,1,"Not significant"
"Pdlim7",0.0305667184812159,0.272653026414848,0.302,0.267,1,"Not significant"
"Mif4gd",0.0305921425410434,-0.680048406505304,0.027,0.043,1,"Not significant"
"Zfyve26",0.0305974668198361,-0.241619670111041,0.148,0.182,1,"Not significant"
"Fam168a",0.0306277062468786,-0.0451363887777343,0.517,0.598,1,"Not significant"
"Cenpp",0.0307127191676466,-0.68619480887568,0.027,0.043,1,"Not significant"
"Csnk1e",0.030761547605397,-0.1801384418078,0.247,0.288,1,"Not significant"
"Atp6v1c2",0.0308853722236261,-0.792958757829616,0.026,0.042,1,"Not significant"
"Znrf2",0.030953622826525,-0.636979684613419,0.027,0.043,1,"Not significant"
"4933431E20Rik",0.0309964427343713,-0.691574659886332,0.02,0.034,1,"Not significant"
"Nexmif",0.0310185845503839,-0.140480078139692,0.289,0.334,1,"Not significant"
"Ing5",0.0311213349952915,-0.6298902598271,0.032,0.049,1,"Not significant"
"Phf20l1",0.0311342094438593,0.218622988691522,0.512,0.499,1,"Not significant"
"Ddx59",0.0311361722448037,-0.80106380746667,0.019,0.033,1,"Not significant"
"Gemin8",0.0312360550537572,-0.654925058888723,0.02,0.034,1,"Not significant"
"3110082I17Rik",0.0312433195967059,-0.323105651200279,0.116,0.146,1,"Not significant"
"Rnf25",0.0312811105053926,0.349030022054073,0.345,0.322,1,"Not significant"
"Zfhx3",0.0312921201117475,-0.280151429823607,0.671,0.652,1,"Not significant"
"Zfyve16",0.0313004576453574,-0.193134860778119,0.215,0.253,1,"Not significant"
"Spice1",0.0313062458455594,-0.323874555466674,0.1,0.128,1,"Not significant"
"Sh3bp5l",0.0313094514226898,-0.534630825171012,0.047,0.068,1,"Not significant"
"Limd1",0.0313303670733065,-0.523322902817851,0.054,0.076,1,"Not significant"
"Elk3",0.0313741621613913,-1.1386225540678,0.008,0.018,1,"Not significant"
"Ptcd2",0.0313886384965347,-0.573423308168071,0.043,0.063,1,"Not significant"
"Mov10",0.031395009301488,-0.296943371269325,0.088,0.115,1,"Not significant"
"Gm46102",0.0314189567606582,0.377667091350983,0.156,0.127,1,"Not significant"
"Opn3",0.0314611609493502,-1.08799648099783,0.008,0.018,1,"Not significant"
"Gm39244",0.0314611609493502,-1.08799648099783,0.008,0.018,1,"Not significant"
"Amotl2",0.0314611609493502,-1.08799648099783,0.008,0.018,1,"Not significant"
"Lhfpl2",0.0314611609493502,-1.08799648099783,0.008,0.018,1,"Not significant"
"Dynlt1c",0.0314611609493502,-1.08799648099783,0.008,0.018,1,"Not significant"
"Myrf",0.0314611609493502,-1.08799648099783,0.008,0.018,1,"Not significant"
"Cox19",0.0314774822418142,-0.414497305675015,0.076,0.101,1,"Not significant"
"Atg4a",0.0315511425198316,-0.450566560382538,0.048,0.069,1,"Not significant"
"Dok3",0.031578093058662,-0.315214707487651,0.056,0.079,1,"Not significant"
"Nup85",0.0316397698020244,-0.354136797699445,0.105,0.133,1,"Not significant"
"Nr6a1",0.0316578274432423,-0.166060624245919,0.268,0.312,1,"Not significant"
"Srfbp1",0.0316759556471703,-0.498929581943936,0.04,0.06,1,"Not significant"
"Nipa2",0.0316887002381758,-0.223795698535515,0.091,0.119,1,"Not significant"
"Thumpd1",0.0317170761924856,-0.672958981718986,0.026,0.042,1,"Not significant"
"Coro7",0.0317471113770106,-0.179020654693226,0.171,0.208,1,"Not significant"
"Atp1a2",0.031749450206982,0.799660069150637,0.098,0.075,1,"Not significant"
"Arhgap24",0.0318029066993032,-0.552446174401751,0.167,0.197,1,"Not significant"
"Orc5",0.0318084235795307,-0.486190470113258,0.057,0.08,1,"Not significant"
"Mogs",0.0319138951093442,-0.787601547660108,0.018,0.032,1,"Not significant"
"Gm16279",0.0319138951093442,-0.787601547660108,0.018,0.032,1,"Not significant"
"Pus7",0.0319477006325643,-0.167691242058949,0.165,0.202,1,"Not significant"
"Abcb6",0.0320021686780232,0.472028935931856,0.109,0.084,1,"Not significant"
"Tubb4b",0.0320066273608207,-0.772494655269899,0.018,0.032,1,"Not significant"
"Limch1",0.0320266640824858,-0.0685873496829889,0.603,0.677,1,"Not significant"
"Ppp1r37",0.032121060764996,0.37164632040218,0.201,0.17,1,"Not significant"
"Col4a3bp",0.032124641026814,-0.166773594381946,0.176,0.213,1,"Not significant"
"Gmeb2",0.0321491364370347,-0.332730070088679,0.092,0.119,1,"Not significant"
"Rpl23a",0.0322258716885132,-0.550102233933451,0.039,0.059,1,"Not significant"
"Pet100",0.0322742758527562,-0.460983176327876,0.066,0.09,1,"Not significant"
"Zbtb6",0.0323013253603964,-0.713600966216331,0.018,0.032,1,"Not significant"
"Gm3854",0.0323013253603964,-0.713600966216331,0.018,0.032,1,"Not significant"
"Arhgdig",0.0323013253603964,-0.713600966216331,0.018,0.032,1,"Not significant"
"S100pbp",0.0323034380038923,-0.255310268983604,0.136,0.168,1,"Not significant"
"Slc35e2",0.0323137831952899,-0.371494989391338,0.068,0.092,1,"Not significant"
"Kank3",0.0323403908517543,-0.835230410617863,0.017,0.03,1,"Not significant"
"Sept10",0.0323780075025748,-0.727406765741362,0.025,0.04,1,"Not significant"
"Xkr8",0.0323984455673171,-1.08283477588205,0.009,0.02,1,"Not significant"
"Rbm43",0.0324837468318024,-0.804203514997238,0.017,0.03,1,"Not significant"
"Mef2b",0.0324837468318024,-0.804203514997238,0.017,0.03,1,"Not significant"
"Tmem123",0.0324950653467256,-1.03552906110369,0.009,0.02,1,"Not significant"
"9030612E09Rik",0.0324950653467256,-1.03552906110369,0.009,0.02,1,"Not significant"
"Jmjd4",0.0324950653467256,-1.03552906110369,0.009,0.02,1,"Not significant"
"Gm4419",0.0324950653467256,-1.03552906110369,0.009,0.02,1,"Not significant"
"Fastkd3",0.0324950653467256,-1.03552906110369,0.009,0.02,1,"Not significant"
"Pcdhga3",0.0324950653467256,-1.03552906110369,0.009,0.02,1,"Not significant"
"Fbrs",0.0325279715753838,-0.304961238135638,0.114,0.144,1,"Not significant"
"Cep44",0.0325708413433488,-0.230300440154477,0.099,0.127,1,"Not significant"
"Rgs10",0.0326326245977157,-0.393081065721777,0.055,0.077,1,"Not significant"
"Tfcp2",0.0327068095069875,-0.218007112889091,0.147,0.181,1,"Not significant"
"Sin3a",0.0327140597152554,-0.381303897945423,0.087,0.113,1,"Not significant"
"Gm14004",0.0327737007524332,-0.572557084761148,0.031,0.048,1,"Not significant"
"Naa16",0.0327870046054171,-0.246027803858888,0.148,0.181,1,"Not significant"
"Bud31",0.0328139763311602,-0.68619480887568,0.03,0.046,1,"Not significant"
"Zfp383",0.0328394072514021,-0.854956815461873,0.016,0.029,1,"Not significant"
"Lsm11",0.0328394072514021,-0.854956815461873,0.016,0.029,1,"Not significant"
"Upk1a",0.0328635328638999,2.13439594033862,0.005,0.001,1,"Not significant"
"Slc7a10",0.0328979615202956,0.646730640972378,0.043,0.028,1,"Not significant"
"Cfap77",0.0329769425998533,-0.97412851643955,0.015,0.028,1,"Not significant"
"Mrpl51",0.0329794629073666,-0.822535337769495,0.016,0.029,1,"Not significant"
"Ptma",0.0329846611851487,-0.257921482440141,0.09,0.117,1,"Not significant"
"Frem2",0.0329993045921565,-2.25792148244014,0.001,0.007,1,"Not significant"
"Ntrk1",0.0329993045921565,-2.35745715599105,0.001,0.007,1,"Not significant"
"Prima1",0.0330032602213883,-1.35745715599106,0.011,0.022,1,"Not significant"
"Yipf6",0.0330087213149843,-0.54678187564184,0.025,0.04,1,"Not significant"
"Ly75",0.0330194371127186,-2.15100627852363,0.001,0.007,1,"Not significant"
"Gpr88",0.0330194371127186,-2.03552906110369,0.001,0.007,1,"Not significant"
"Ptger3",0.0330265587911077,-0.953066900911721,0.015,0.028,1,"Not significant"
"Cbln1",0.0330395545084866,-1.90999817901983,0.001,0.007,1,"Not significant"
"9230112J17Rik",0.0330790425131472,-0.804203514997238,0.016,0.029,1,"Not significant"
"Cnpy4",0.0330970094660828,-1.03552906110369,0.01,0.021,1,"Not significant"
"Tigd2",0.0331202401812757,-0.240643491008306,0.08,0.106,1,"Not significant"
"A830082K12Rik",0.033160998854246,-0.44473748158034,0.089,0.115,1,"Not significant"
"Ppef2",0.0331854035671931,-0.626416395781956,0.025,0.04,1,"Not significant"
"Tmco4",0.0332023368621536,-0.99113494174524,0.01,0.021,1,"Not significant"
"Kcnj11",0.0332023368621536,-0.99113494174524,0.01,0.021,1,"Not significant"
"Arhgef37",0.0332023368621536,-0.99113494174524,0.01,0.021,1,"Not significant"
"Tbk1",0.0332060536887204,-0.20285788577758,0.175,0.211,1,"Not significant"
"Bri3",0.03322336770789,-0.317300029519073,0.071,0.096,1,"Not significant"
"Gnai3",0.0332593919531537,-0.430102457822822,0.066,0.09,1,"Not significant"
"Fam214b",0.033292911845042,-0.207639727997318,0.146,0.179,1,"Not significant"
"Pknox1",0.0333082954190855,-0.314245089169757,0.106,0.134,1,"Not significant"
"Zfp273",0.0333615035411293,-0.740073177577522,0.016,0.029,1,"Not significant"
"Psph",0.0333839808442178,-0.842883983161298,0.015,0.028,1,"Not significant"
"Coa6",0.0333839808442178,-0.842883983161298,0.015,0.028,1,"Not significant"
"Gm3173",0.0333839808442178,-0.842883983161298,0.015,0.028,1,"Not significant"
"Lhfpl4",0.0334905438209663,-0.115582312669729,0.178,0.216,1,"Not significant"
"Lsm4",0.0335034599942015,-0.612837989281414,0.017,0.03,1,"Not significant"
"Gm19705",0.0335202117720749,-0.994887076606347,0.011,0.022,1,"Not significant"
"Podxl",0.0335202117720749,-0.994887076606347,0.011,0.022,1,"Not significant"
"2410004B18Rik",0.0335457393051644,-0.901227969392102,0.014,0.026,1,"Not significant"
"Alms1",0.0335725452885218,-0.0339918259652952,0.221,0.267,1,"Not significant"
"Dhx57",0.0336283108350124,0.291507315174432,0.402,0.383,1,"Not significant"
"Gm2061",0.0336333467312074,-0.95306690091172,0.011,0.022,1,"Not significant"
"Vwa1",0.0336333467312074,-0.95306690091172,0.011,0.022,1,"Not significant"
"Lrrc23",0.0336333467312074,-0.95306690091172,0.011,0.022,1,"Not significant"
"A930033H14Rik",0.0336333467312074,-0.95306690091172,0.011,0.022,1,"Not significant"
"Enpp2",0.0336370224964181,-0.443933468050091,0.093,0.119,1,"Not significant"
"Aasdh",0.0336514289454954,-0.404173654898087,0.075,0.1,1,"Not significant"
"Nsun2",0.0336759208091861,-0.258967292591692,0.157,0.191,1,"Not significant"
"Tprgl",0.0336772605032437,-0.865604059661381,0.014,0.026,1,"Not significant"
"Gm16845",0.0336772605032437,-0.865604059661381,0.014,0.026,1,"Not significant"
"Larp4b",0.0337053270089421,-0.119297418796291,0.283,0.332,1,"Not significant"
"Fign",0.0337324958048239,-0.72574639607842,0.054,0.075,1,"Not significant"
"Parp1",0.0337691162906724,-0.265887792250198,0.112,0.142,1,"Not significant"
"6430584L05Rik",0.0338319106610636,-0.920051843683757,0.012,0.024,1,"Not significant"
"Mrpl17",0.0338319106610636,-0.920051843683757,0.012,0.024,1,"Not significant"
"Gm36539",0.0338319106610636,-0.920051843683757,0.012,0.024,1,"Not significant"
"Cyb5r3",0.0338319106610636,-0.920051843683757,0.012,0.024,1,"Not significant"
"Ubqln2",0.0338319106610636,-0.920051843683757,0.012,0.024,1,"Not significant"
"Cyb561d1",0.0338357719875295,-0.891139151768519,0.013,0.025,1,"Not significant"
"Ttc39aos1",0.0338357719875295,-0.891139151768519,0.013,0.025,1,"Not significant"
"Car7",0.0338357719875295,-0.891139151768519,0.013,0.025,1,"Not significant"
"Ky",0.0338495787002576,-0.680864179804332,0.024,0.039,1,"Not significant"
"Apaf1",0.0339240977667023,-0.342506814525084,0.087,0.113,1,"Not significant"
"Rsph3a",0.03394653083905,-0.271596419337218,0.102,0.13,1,"Not significant"
"Mllt11",0.0339515252664224,0.467491826081287,0.128,0.102,1,"Not significant"
"Setx",0.0339877257730221,0.291782230480572,0.507,0.505,1,"Not significant"
"Itih3",0.0340206567900546,0.349663927241685,0.087,0.064,1,"Not significant"
"Nek1",0.034052365587661,-0.0799826595510582,0.349,0.406,1,"Not significant"
"9330179D12Rik",0.0340876871220638,-0.588070084132473,0.03,0.046,1,"Not significant"
"9430038I01Rik",0.0341868624199436,-0.813136639767245,0.012,0.024,1,"Not significant"
"Abcb7",0.0342106416160131,-0.196809968136754,0.127,0.158,1,"Not significant"
"4921524J17Rik",0.0342179870472711,-0.632769891603287,0.024,0.039,1,"Not significant"
"Prdx5",0.0342244732537123,-0.625064291614674,0.034,0.051,1,"Not significant"
"Poldip2",0.0343200717114512,-0.328310810331539,0.073,0.098,1,"Not significant"
"Tnks1bp1",0.0344385167653041,0.472471457802579,0.126,0.1,1,"Not significant"
"Srsf4",0.0344766616545657,-0.280641558940225,0.129,0.16,1,"Not significant"
"Vcp",0.0345373334535285,0.310593538796461,0.331,0.302,1,"Not significant"
"Trappc11",0.0345894206009973,-0.255436219050547,0.146,0.179,1,"Not significant"
"Zfp651",0.034619017821559,-0.363103719132198,0.078,0.103,1,"Not significant"
"Zfp949",0.0347041868364055,-0.151006278523629,0.157,0.193,1,"Not significant"
"Gnao1",0.0347101755825807,-0.0834429947109948,0.623,0.697,1,"Not significant"
"Rabif",0.0347252524319901,-0.625653266940629,0.029,0.045,1,"Not significant"
"Pycr2",0.0347484133094451,-0.526515413615836,0.034,0.051,1,"Not significant"
"Abraxas1",0.0347969634800785,-0.698494073826123,0.023,0.038,1,"Not significant"
"Gm16638",0.0348009349026009,-0.56304128964095,0.034,0.051,1,"Not significant"
"Usp3",0.0348343313308487,-0.423345091647513,0.095,0.121,1,"Not significant"
"Echdc1",0.0348641877867686,-0.615625806653034,0.029,0.045,1,"Not significant"
"Fam57a",0.0348999502708946,-0.339309809280796,0.113,0.142,1,"Not significant"
"Clns1a",0.0349162959828667,-0.428198747354083,0.062,0.085,1,"Not significant"
"Ap1g1",0.0350185077012308,-0.190458514661403,0.173,0.208,1,"Not significant"
"Cast",0.0350239895883231,-0.54678187564184,0.024,0.039,1,"Not significant"
"Fam110b",0.0351078603593936,-0.109529642547471,0.158,0.195,1,"Not significant"
"Yod1",0.0351453670501767,-1.25792148244014,0.005,0.013,1,"Not significant"
"Ilk",0.0351470556235539,-0.583833091246001,0.029,0.045,1,"Not significant"
"Xpo6",0.0352295322562902,-0.195451817844982,0.26,0.3,1,"Not significant"
"Adss",0.0352437475267764,-0.22108471425977,0.134,0.166,1,"Not significant"
"Abcb9",0.0352610728227121,-0.222937490679942,0.137,0.17,1,"Not significant"
"Maf1",0.0352653170474948,-0.526515413615836,0.034,0.051,1,"Not significant"
"Gtf3c5",0.0352661446973186,-0.514696897802253,0.041,0.061,1,"Not significant"
"Exosc8",0.0352794143344529,-0.479712906042054,0.045,0.065,1,"Not significant"
"Rbm42",0.0353100227338447,-0.513302315730499,0.041,0.061,1,"Not significant"
"Dctn2",0.0353359723863777,-0.166773594381946,0.153,0.188,1,"Not significant"
"Arpc5l",0.035339670836997,-0.37656597893876,0.062,0.085,1,"Not significant"
"Pdcd6ip",0.0353642729826003,-0.335089342962601,0.131,0.161,1,"Not significant"
"Mrps27",0.0354842553204049,-0.507150088748904,0.072,0.096,1,"Not significant"
"Ckap4",0.0355250306291168,-0.519279310466551,0.037,0.056,1,"Not significant"
"Senp3",0.0355571631188419,-0.187532154548744,0.113,0.144,1,"Not significant"
"1700094D03Rik",0.0355833678167749,-0.611031232575783,0.033,0.05,1,"Not significant"
"Miga1",0.0355936753740382,-0.134352116689568,0.244,0.288,1,"Not significant"
"Tm9sf1",0.0357133679529536,-0.577323702668476,0.047,0.067,1,"Not significant"
"Nkain3",0.0358220082817937,-0.163931795489841,0.445,0.493,1,"Not significant"
"Ergic3",0.0358374337541729,-0.189301247401799,0.14,0.173,1,"Not significant"
"Gtf3c2",0.0358616036061661,-0.100455697724466,0.302,0.35,1,"Not significant"
"Slc25a17",0.0358724487827189,-0.594956469717713,0.036,0.055,1,"Not significant"
"Glod5",0.0359053803111653,-0.698494073826123,0.022,0.036,1,"Not significant"
"Chd6",0.0359336720596704,0.189319011959067,0.668,0.681,1,"Not significant"
"Trip11",0.0360043173266059,0.296227342592486,0.452,0.44,1,"Not significant"
"Ndufb11",0.0360892127707459,-0.672958981718985,0.022,0.036,1,"Not significant"
"Sh3d21",0.0361062754344177,2.54943343961746,0.003,0,1,"Not significant"
"Rrad",0.0361062754344177,2.54943343961746,0.003,0,1,"Not significant"
"Has3",0.0361062754344177,2.54943343961746,0.003,0,1,"Not significant"
"Rspo2",0.0361062754344177,2.54943343961746,0.003,0,1,"Not significant"
"Gpbp1l1",0.036227373086096,-0.224290704558861,0.158,0.191,1,"Not significant"
"4933407K13Rik",0.0362361176811936,-0.547863761737452,0.04,0.059,1,"Not significant"
"Gfm2",0.0362888971085361,-0.197280131100306,0.202,0.239,1,"Not significant"
"Smndc1",0.0363213603169359,-0.572557084761148,0.047,0.067,1,"Not significant"
"Tafa2",0.0363335270945699,-0.419725389312495,0.275,0.311,1,"Not significant"
"Elk1",0.0363456470346424,-0.550102233933452,0.033,0.05,1,"Not significant"
"Rhobtb1",0.0363779193216134,-0.555919560528766,0.028,0.044,1,"Not significant"
"Mapk8ip3",0.0363795478432283,0.269797066446539,0.457,0.452,1,"Not significant"
"Rbfox1",0.0363827481510238,-0.157532084503355,0.893,0.866,1,"Not significant"
"Mvb12a",0.0364267852247405,-0.476561768915481,0.051,0.072,1,"Not significant"
"Letm1",0.0364672392368234,-0.304345819531493,0.073,0.098,1,"Not significant"
"Mylip",0.0364807081655375,-0.583833091246001,0.028,0.044,1,"Not significant"
"Phka2",0.0364882134679379,-0.144086864583839,0.169,0.206,1,"Not significant"
"Idh3g",0.0365643000109358,0.3805943961044,0.303,0.275,1,"Not significant"
"Sdk2",0.0365685387374313,-0.217776291940765,0.326,0.371,1,"Not significant"
"Gm13481",0.0365833924866126,-0.382879752870963,0.073,0.097,1,"Not significant"
"P4ha3",0.0366099193724188,-0.650504130891289,0.036,0.053,1,"Not significant"
"Zfp27",0.0366441297427347,-0.746022443908709,0.021,0.035,1,"Not significant"
"Hif1an",0.0367107574246418,-0.463863382995995,0.051,0.072,1,"Not significant"
"Rasgef1a",0.0367294449324584,-0.0441979272750812,0.432,0.499,1,"Not significant"
"H2-D1",0.0367344094316603,-0.734359526383128,0.021,0.035,1,"Not significant"
"Nadsyn1",0.0367509421384258,-0.634991131519965,0.032,0.049,1,"Not significant"
"Capn15",0.036775271896271,-0.141361973115818,0.292,0.338,1,"Not significant"
"Supt16",0.0367896634750362,-0.130103874499674,0.198,0.238,1,"Not significant"
"Npas4",0.0368070772985275,0.536012923855141,0.092,0.069,1,"Not significant"
"Cdc42se1",0.0368261487010364,-0.719055396308439,0.021,0.035,1,"Not significant"
"Trim41",0.0368515653692834,-0.358372862172791,0.095,0.121,1,"Not significant"
"Derl2",0.0368771294531424,-0.39485712779625,0.061,0.084,1,"Not significant"
"Brinp2",0.0369174673737114,-0.113531573104966,0.24,0.283,1,"Not significant"
"Hebp1",0.0369731493602974,-0.665579451353388,0.027,0.042,1,"Not significant"
"Rsph3b",0.0370475535366136,-0.310590550953082,0.127,0.157,1,"Not significant"
"Abhd2",0.0371093469969453,-0.213067246655881,0.139,0.171,1,"Not significant"
"Gulp1",0.037157809275355,-0.428404910458378,0.114,0.142,1,"Not significant"
"Klhl12",0.0371971295946784,-0.274617771312455,0.12,0.15,1,"Not significant"
"Sgpp1",0.0372621118778075,-0.636979684613419,0.027,0.042,1,"Not significant"
"Smyd5",0.0372652037947011,0.339510370243231,0.146,0.118,1,"Not significant"
"Atp5o",0.037284067648773,-0.363103719132198,0.079,0.104,1,"Not significant"
"Gpat3",0.0372841134430709,-0.654925058888723,0.021,0.035,1,"Not significant"
"Hmbs",0.0372841134430709,-0.654925058888723,0.021,0.035,1,"Not significant"
"Sptssa",0.0372841134430709,-0.654925058888723,0.021,0.035,1,"Not significant"
"Mthfd1l",0.0373508296466315,-0.284556608943608,0.099,0.126,1,"Not significant"
"Rps19",0.0373676023830547,-0.385860870994722,0.051,0.072,1,"Not significant"
"Asl",0.0374058324843575,0.46346021650761,0.1,0.076,1,"Not significant"
"Pgm2l1",0.0374788710013729,-0.302467921393403,0.147,0.178,1,"Not significant"
"Cib2",0.0374806983213829,-0.461793815805791,0.06,0.082,1,"Not significant"
"Twf2",0.0374831985012817,-0.420192911339019,0.066,0.089,1,"Not significant"
"Coq10a",0.037488038918048,-0.368104400190564,0.037,0.056,1,"Not significant"
"Nme2",0.0375193966623084,-0.566043777802473,0.039,0.058,1,"Not significant"
"Gab3",0.0376127889927876,-0.221865886577866,0.148,0.181,1,"Not significant"
"Cacng2",0.0377220001736123,-0.111618991270197,0.308,0.357,1,"Not significant"
"Unk",0.0377254067614671,-0.13433921538315,0.179,0.216,1,"Not significant"
"Nphp3",0.0377315816101639,-0.305227197218498,0.105,0.133,1,"Not significant"
"Fam13b",0.0377510762419462,-0.0304580715562714,0.331,0.389,1,"Not significant"
"Map2k7",0.0377779993824914,-0.392463605818969,0.072,0.096,1,"Not significant"
"Hook2",0.0377810938056891,-0.105179492671186,0.234,0.276,1,"Not significant"
"Rybp",0.0377853750771248,-0.373029959911517,0.078,0.102,1,"Not significant"
"Nr6a1os",0.0377994427720563,-1.22817413904609,0.006,0.015,1,"Not significant"
"Zfp568",0.0378264553246818,-0.52856907238381,0.032,0.049,1,"Not significant"
"Spata17",0.0378848799741851,-1.16677359438195,0.006,0.015,1,"Not significant"
"2810405F17Rik",0.0378848799741851,-1.16677359438195,0.006,0.015,1,"Not significant"
"Aspdh",0.0378848799741851,-1.16677359438195,0.006,0.015,1,"Not significant"
"Gm44777",0.0378848799741851,-1.16677359438195,0.006,0.015,1,"Not significant"
"Gm20275",0.0378848799741851,-1.16677359438195,0.006,0.015,1,"Not significant"
"Gm49700",0.0378848799741851,-1.16677359438195,0.006,0.015,1,"Not significant"
"2510017J16Rik",0.0380286948160345,-1.53802940163288,0.003,0.01,1,"Not significant"
"Sim1",0.0380594380843772,-1.12863846549517,0.006,0.015,1,"Not significant"
"Eno2",0.0381197082934891,0.378772181440167,0.396,0.387,1,"Not significant"
"Adcy5",0.0381698646395474,-0.223156064279465,0.254,0.292,1,"Not significant"
"Stambp",0.0381917689576903,-0.427846483882453,0.06,0.082,1,"Not significant"
"Emx2os",0.0383182099562641,-0.86560405966138,0.019,0.032,1,"Not significant"
"Ccdc120",0.0383774734196991,-0.481593456003161,0.043,0.063,1,"Not significant"
"Ppia",0.0383921533909671,-0.353705021129948,0.07,0.094,1,"Not significant"
"A230056P14Rik",0.0384097353539539,-0.482988038074915,0.039,0.058,1,"Not significant"
"Vegfb",0.0384900902261252,-0.474025533206526,0.059,0.081,1,"Not significant"
"Cdh23",0.0385375150865927,0.140320774295724,0.07,0.05,1,"Not significant"
"Itga2b",0.0385660976718492,-0.643211638324933,0.026,0.041,1,"Not significant"
"Bmi1",0.0385875236879319,-0.772494655269899,0.019,0.032,1,"Not significant"
"D330050G23Rik",0.0385875236879319,-0.772494655269899,0.019,0.032,1,"Not significant"
"Zfp513",0.0386697612811242,-0.600313679887219,0.031,0.047,1,"Not significant"
"Glt1d1",0.0386839458022605,-0.18490668514192,0.179,0.216,1,"Not significant"
"Gpr89",0.0387573560176389,-0.235398465814002,0.146,0.179,1,"Not significant"
"Oser1",0.0387669481057316,-0.743348309610383,0.019,0.032,1,"Not significant"
"Cog8",0.0387694199471025,-0.505014344404914,0.036,0.053,1,"Not significant"
"Gm46515",0.0388618474867242,-0.61495337828342,0.026,0.041,1,"Not significant"
"4833420G17Rik",0.038941425645085,-0.0593758030580611,0.157,0.194,1,"Not significant"
"Cbfa2t3",0.038989322279082,-0.412764527670153,0.047,0.067,1,"Not significant"
"Trappc6b",0.0390329327556585,-0.287067828099658,0.101,0.128,1,"Not significant"
"1600020E01Rik",0.0390447816348805,-0.196145284853452,0.133,0.166,1,"Not significant"
"Cdc42bpb",0.0390649524673844,0.273421179785459,0.362,0.336,1,"Not significant"
"Dcaf12",0.0390719569175934,-0.41139596310186,0.05,0.071,1,"Not significant"
"Gm12371",0.0391593837072743,-0.588070084132472,0.026,0.041,1,"Not significant"
"Sh2b2",0.0391666306995552,-0.369138961038691,0.075,0.099,1,"Not significant"
"Rbm14",0.0391806882306479,-0.479712906042054,0.046,0.066,1,"Not significant"
"Gm50240",0.0392983788518152,-0.569865488754882,0.026,0.041,1,"Not significant"
"Sycp2",0.0394573578699387,-0.695679058219069,0.025,0.04,1,"Not significant"
"Gm26760",0.0394573578699387,-0.695679058219069,0.025,0.04,1,"Not significant"
"Maml1",0.0395250112315116,-0.464921853359608,0.046,0.066,1,"Not significant"
"Lonrf3",0.0395759510784331,-0.550102233933452,0.031,0.047,1,"Not significant"
"Lrrc27",0.0396771341087048,-0.646117369500344,0.03,0.046,1,"Not significant"
"Dph1",0.0396780862898566,-0.757227898616589,0.018,0.031,1,"Not significant"
"Adgra2",0.0396919705918256,-0.605844785860448,0.019,0.032,1,"Not significant"
"Dixdc1",0.0397269996823035,-0.0994321129710067,0.269,0.315,1,"Not significant"
"Cyp2j8",0.0397372240018985,-1.25792148244014,0.007,0.016,1,"Not significant"
"Zfp932",0.0397465745691189,-0.359270726362987,0.096,0.122,1,"Not significant"
"Ube2e3",0.0397724962519692,-0.489385809273065,0.052,0.073,1,"Not significant"
"Gm26805",0.0398361694532879,-1.15100627852363,0.007,0.016,1,"Not significant"
"a",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"Sertm1",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"Rasef",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"Gm12655",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"Pih1d2",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"Coa3",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"4931414P19Rik",0.0399352931293887,-1.09442275015726,0.007,0.016,1,"Not significant"
"Fhad1",0.0399576946119023,0.279344276249719,0.09,0.067,1,"Not significant"
"Bcl10",0.0399588741374331,-0.713600966216331,0.018,0.031,1,"Not significant"
"Patl1",0.0399753853820538,-0.306657148983824,0.07,0.094,1,"Not significant"
"Ptms",0.0400124424517743,-0.330605936341624,0.084,0.109,1,"Not significant"
"Hdac10",0.0400379362660381,0.400910914907374,0.079,0.058,1,"Not significant"
"Ncoa1",0.0400526185182075,-0.0378503730138145,0.478,0.557,1,"Not significant"
"Zfp955b",0.0400972235451501,-0.343651356466026,0.089,0.115,1,"Not significant"
