"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ndufs5",0.166872522367898,0.179229362147605,0.111,0.097,1
"Rnf169",0.16687453061025,0.0638447094527108,0.385,0.36,1
"Usp50",0.166957523742648,-0.460292937428926,0.016,0.022,1
"Abhd3",0.167054462398788,0.180054466568659,0.089,0.077,1
"Kdm1a",0.167093066902608,-0.129433192563226,0.239,0.257,1
"Gm3448",0.16710651756272,0.254854546531588,0.064,0.054,1
"Gba2",0.167145440187406,0.0794867627383034,0.179,0.162,1
"Cntnap2",0.167189053327104,0.0739596800954079,0.989,0.988,1
"2700062C07Rik",0.167264156257154,-0.248955704601475,0.102,0.115,1
"St13",0.167272554630175,0.109594242830131,0.231,0.212,1
"Senp7",0.167344523368984,0.0557443357120897,0.588,0.56,1
"Dhx15",0.167375355878944,0.0904570300738639,0.274,0.253,1
"Pmm2",0.167412631311825,-0.176323268011997,0.168,0.185,1
"C1ql2",0.16756500445573,1.45397718854519,0.003,0.001,1
"Spag17",0.16756500445573,1.45397718854519,0.003,0.001,1
"Gm29521",0.16756500445573,1.45397718854519,0.003,0.001,1
"Ppfia3",0.16767736133581,0.0664641179018716,0.372,0.347,1
"Axin2",0.167688406585801,0.179538019439146,0.165,0.15,1
"Rpe",0.167757640911563,0.12697972397943,0.082,0.07,1
"D030045P18Rik",0.16776292049001,1.23158476720874,0.003,0.001,1
"Ttll7",0.167839019718843,0.0540269866108032,0.413,0.392,1
"Fam189a2",0.167884211651096,0.196151073714157,0.108,0.094,1
"Ptrh2",0.167917350636177,0.249963296523596,0.051,0.042,1
"Vegfa",0.167941058787247,0.134694623202736,0.152,0.136,1
"Nsd2",0.167950335864752,0.0510856823996594,0.501,0.473,1
"2900097C17Rik",0.168003303543764,0.259781659039394,0.061,0.051,1
"Gm50218",0.168010761660157,0.968550361374947,0.003,0.001,1
"Rpl9",0.168107362978019,0.0978333783199137,0.148,0.133,1
"Ric1",0.168352170799769,0.0856103491575742,0.268,0.247,1
"Map3k4",0.168552932440665,0.049917912226937,0.429,0.4,1
"Armc2",0.168563333936656,0.126359076501203,0.203,0.186,1
"Cd3eap",0.16867028035362,0.250585729138797,0.069,0.058,1
"Gm4107",0.168682856233698,-0.302097228568721,0.039,0.048,1
"Wasl",0.168722418671001,0.106409272499728,0.231,0.212,1
"Zkscan2",0.16875842420766,0.0511290982742594,0.362,0.337,1
"Mrpl17",0.168782797259668,0.394815116077045,0.028,0.021,1
"Fgd5",0.168856898077918,0.176618307990813,0.142,0.127,1
"Cir1",0.168970269425098,0.128126674524798,0.21,0.192,1
"Pik3c3",0.169050614553628,0.10540122958745,0.136,0.121,1
"Spata48",0.169065083754165,-0.49088125726235,0.007,0.011,1
"Tef",0.169236060849169,-0.116937537690334,0.339,0.356,1
"Ints11",0.169248464650638,0.222814557581009,0.1,0.088,1
"D10Wsu102e",0.169282747718474,0.137870332386547,0.172,0.155,1
"Ubap2",0.16942864273903,0.0639407070176674,0.33,0.305,1
"Klhdc4",0.169450683590385,-0.200468709085704,0.104,0.118,1
"Armcx1",0.169706548426387,-0.118037323621143,0.115,0.13,1
"Pdzd11",0.169726180896031,0.344059496467153,0.046,0.038,1
"Chrm1",0.169749652683805,-0.140797034813414,0.067,0.079,1
"Zfpl1",0.1697578618485,0.284577854822625,0.078,0.067,1
"Neu3",0.169875715718967,0.705515955541154,0.012,0.008,1
"Psmd6",0.169899091196327,0.207888674765385,0.096,0.083,1
"Pim1",0.170010043818739,-0.523302734954727,0.01,0.015,1
"Fbxl4",0.170061484273373,0.14928674548226,0.166,0.149,1
"Eda",0.170103442848516,0.239228202522545,0.255,0.238,1
"Gm45341",0.170116286155533,0.188387077807639,0.157,0.142,1
"Tor1aip1",0.17022445927521,0.145946612248395,0.14,0.126,1
"Rsph14",0.170331742109899,0.340519138761906,0.028,0.021,1
"Ccdc142os",0.170393074851673,0.553512862096103,0.015,0.011,1
"4833411C07Rik",0.170393074851673,0.553512862096103,0.015,0.011,1
"Dusp1",0.170416586479066,0.631515374097376,0.012,0.008,1
"Malsu1",0.1704925891938,0.151895878579581,0.144,0.129,1
"Dffb",0.170528248702754,0.130932600599996,0.098,0.085,1
"Actr3",0.170702143548033,0.13289178938324,0.164,0.148,1
"Adsl",0.170729371523946,0.203506244175307,0.104,0.092,1
"Bcam",0.17083734991685,-0.304468133031468,0.022,0.029,1
"Ophn1",0.170846011390987,0.0634802013907977,0.38,0.355,1
"Ggh",0.170890448566922,0.320852105305828,0.038,0.03,1
"Abcf2",0.170906373941775,0.231584767208741,0.081,0.07,1
"Ccser2",0.170920221015934,0.060309980817612,0.33,0.305,1
"Acot8",0.171123779572483,0.274440246170538,0.078,0.067,1
"Ttbk2",0.171129904495484,0.218873715459187,0.072,0.061,1
"D430018E03Rik",0.171207368278232,0.421062566072455,0.026,0.019,1
"Dynlt1f",0.171207368278232,0.421062566072455,0.026,0.019,1
"Spock3",0.171217342724305,-0.049964444805912,0.71,0.732,1
"Col5a1",0.171227012385357,-0.48396184332256,0.012,0.018,1
"Gabpb1",0.171357087725655,0.128744790045648,0.181,0.165,1
"Tubb2b",0.171381380497445,-0.364873372350245,0.032,0.041,1
"Tspan9",0.171479339675398,-0.203215986891533,0.096,0.109,1
"Zfp655",0.171550997580431,0.21564322333972,0.069,0.059,1
"Sdc3",0.171705662530311,0.156273240612617,0.124,0.11,1
"Pbx4",0.171756337365748,0.114401227838402,0.272,0.254,1
"Gm4890",0.171806274107958,0.395971585109624,0.026,0.019,1
"Abcf3",0.171818009881114,0.13136497365407,0.151,0.135,1
"Nupl2",0.171841642140439,0.174699703667091,0.108,0.095,1
"Zfp329",0.171864710298372,0.104901506985649,0.243,0.224,1
"Map4k4",0.171872743065932,0.119296047620158,0.4,0.386,1
"Fasn",0.171928470418869,0.14961592042246,0.119,0.105,1
"Imp3",0.172060066128678,0.364479037706087,0.047,0.039,1
"Kctd15",0.172136866516737,0.403487418091497,0.044,0.036,1
"Zfp646",0.172138546282724,0.226201570511838,0.069,0.058,1
"Lgals8",0.172225292172771,0.0803519206514851,0.32,0.297,1
"Smyd3",0.172362773385119,0.052372318830233,0.72,0.708,1
"Ppp1r21",0.172513776224224,0.073834479712531,0.262,0.241,1
"Hnrnpl",0.172671581080755,0.0452214649566916,0.47,0.445,1
"Mink1",0.172687067128596,-0.133145035694404,0.282,0.3,1
"Arhgap39",0.172719838125787,0.0416350186289954,0.535,0.519,1
"Ciao3",0.172788071949637,0.178473430749179,0.116,0.102,1
"Taf1b",0.17280888271303,0.0847297910457336,0.343,0.32,1
"Tigar",0.172839451992162,0.300393925127393,0.043,0.035,1
"Pcbp4",0.172861185392348,-0.146926856044989,0.376,0.383,1
"Kit",0.173008011757612,0.344518295975199,0.046,0.037,1
"Zfp90",0.173019497978846,0.158211580878522,0.124,0.11,1
"Bad",0.173052004922719,0.29047845626231,0.063,0.053,1
"Slc4a10",0.173059731460642,0.0699184519437297,0.487,0.463,1
"Lin37",0.173080329332161,0.244184803988375,0.073,0.063,1
"Gm41409",0.173088815962277,0.344059496467153,0.03,0.023,1
"Slc10a3",0.173097340208788,0.342365197927278,0.03,0.023,1
"Jam2",0.173105092770271,0.450083272440698,0.024,0.018,1
"Dlx6",0.173332451865318,-0.255881205235099,0.063,0.074,1
"Dnajc28",0.173368089740226,0.438035644676167,0.024,0.018,1
"Zic3",0.173368089740226,0.438035644676167,0.024,0.018,1
"Larp4",0.173401830781908,0.106053885124882,0.29,0.27,1
"2900093K20Rik",0.17350814669678,0.159774764617716,0.168,0.153,1
"Nmd3",0.173586779801834,0.199163289516364,0.13,0.116,1
"Rreb1",0.17358947311433,-0.278708979903446,0.218,0.235,1
"Abraxas2",0.173669541580022,0.201302200272698,0.117,0.104,1
"9430037G07Rik",0.173760610979468,0.513984497909466,0.018,0.012,1
"Dand5",0.173994002646724,-0.218448153426306,0.069,0.08,1
"Ankef1",0.174064566641872,0.332706691651607,0.041,0.033,1
"Zswim3",0.174151197812007,0.120553454819997,0.125,0.111,1
"Srsf3",0.174209630023091,0.111596979141112,0.197,0.18,1
"A530013C23Rik",0.174268137657414,0.396644013479238,0.024,0.018,1
"Ints8",0.174685683838063,0.103607947764399,0.24,0.221,1
"Pcnx",0.174744980979645,0.0822071431705146,0.412,0.389,1
"Slitrk6",0.174777646838391,0.401509768651054,0.018,0.012,1
"Ppm1m",0.174799826418156,-0.210419779670372,0.094,0.107,1
"Wbp2",0.174832482933426,0.187863389779423,0.157,0.142,1
"Tgfbr3",0.174896714402042,0.021825154417296,0.187,0.168,1
"Phc1",0.174996388082808,0.0740685524575091,0.224,0.204,1
"Stxbp1",0.175020345269664,-0.0553245695035197,0.618,0.636,1
"Dtx4",0.17503195667487,0.213662859211479,0.089,0.077,1
"Gm49692",0.175046435759386,0.343398770538093,0.036,0.028,1
"Etl4",0.175054135729,-0.017385578752469,0.561,0.584,1
"Stmn2",0.175097945963827,0.077779431129706,0.392,0.372,1
"Msh4",0.175293823634252,0.427981980012245,0.022,0.016,1
"1110035H17Rik",0.175293823634252,0.427981980012245,0.022,0.016,1
"Rlf",0.175425920676342,0.0771081648550926,0.341,0.318,1
"Herc6",0.175441855730486,0.533613304658399,0.031,0.024,1
"Foxn3",0.175486186647475,0.0643820661624431,0.52,0.5,1
"Adam4",0.175492800474045,0.394815116077045,0.028,0.022,1
"Mff",0.175518803727822,0.103275463388162,0.236,0.218,1
"2810032G03Rik",0.175761377979859,0.178585576191412,0.094,0.082,1
"Kctd16",0.175950445138422,-0.110412986519909,0.487,0.508,1
"Htr1d",0.176058540546509,-0.581646721185533,0.009,0.013,1
"Pcdh18",0.176115998323633,-0.50788768256804,0.015,0.021,1
"Igf2bp3",0.17624819330091,0.353467872277456,0.048,0.039,1
"Zfhx4",0.17625916381091,0.00843273282808202,0.412,0.378,1
"Rnf223",0.176337186598108,-0.546022811454812,0.009,0.013,1
"Pus7l",0.176337186598108,-0.546022811454812,0.009,0.013,1
"D17H6S53E",0.176337186598108,-0.546022811454812,0.009,0.013,1
"Mapk11",0.17655728039331,0.0619162676856553,0.216,0.197,1
"Rspry1",0.176615187933097,0.0916318455174878,0.326,0.305,1
"Rex1bd",0.176674086592657,0.329649053542988,0.044,0.036,1
"Ciapin1",0.176759148428946,0.186803052350471,0.123,0.109,1
"E130311K13Rik",0.176851746143207,-0.242953743818764,0.036,0.045,1
"Scn7a",0.17686370616109,-0.207772411265516,0.025,0.032,1
"Ccdc92b",0.176898517818357,0.170184222544598,0.123,0.11,1
"Srsf10",0.177043112925209,0.0652447173721042,0.376,0.35,1
"Tkfc",0.17721605819488,0.419657115361313,0.034,0.027,1
"0610030E20Rik",0.177264823156096,0.107743647768691,0.175,0.159,1
"Pithd1",0.17739505156739,0.184279052430385,0.087,0.075,1
"Pnisr",0.177428443731466,-0.0398618784412532,0.995,0.992,1
"Atp1b3",0.177438636346541,0.0659217926205884,0.245,0.224,1
"Gucd1",0.177674207704407,0.157497799426752,0.1,0.087,1
"Capn5",0.177700911962535,0.160057218318745,0.108,0.095,1
"Add1",0.177770175537292,0.00338161393560316,0.49,0.45,1
"Eya1",0.177841945914546,0.658210240762797,0.014,0.01,1
"Rbm48",0.177988363402505,0.137963133079626,0.111,0.097,1
"Mamld1",0.177996529666926,0.0961384162597998,0.179,0.162,1
"Stk40",0.17800284849174,-0.0790842102639373,0.152,0.169,1
"Mef2d",0.17806697557353,-0.112222262330583,0.344,0.364,1
"Pik3cd",0.178070656201338,0.127003230020781,0.162,0.146,1
"Dynlt1a",0.178160721253103,0.114682866695497,0.193,0.176,1
"Polr1b",0.178249006823033,0.286290659298877,0.08,0.069,1
"Nrxn2",0.178345327836684,0.0478659662500565,0.85,0.845,1
"Pcsk5",0.178387592930653,0.274089495723277,0.15,0.136,1
"Cdk7",0.178536295903529,0.11997277659083,0.287,0.268,1
"Sept3",0.178545149502592,0.0410126149236676,0.318,0.293,1
"Sh3bp2",0.178622618159027,-0.39918142312554,0.02,0.027,1
"Zcchc12",0.178633887817501,0.132049093657827,0.284,0.266,1
"Gm12089",0.17866429994788,0.383587860653791,0.034,0.027,1
"Pth1r",0.178767056358765,-0.446487137903896,0.027,0.034,1
"Rps11",0.178775208967007,0.278234860507562,0.081,0.07,1
"4930405A21Rik",0.178776711417643,0.570000984884673,0.014,0.01,1
"Irf2bp1",0.178776711417643,0.570000984884673,0.014,0.01,1
"D030056L22Rik",0.178776711417643,0.570000984884673,0.014,0.01,1
"Mrps30",0.178778384773404,0.375175620837592,0.036,0.029,1
"Lbhd2",0.178796316731146,0.495797364239817,0.029,0.022,1
"Pebp1",0.178822591844071,0.29047845626231,0.054,0.045,1
"Tor3a",0.178874804596097,0.354441514994274,0.031,0.024,1
"Pik3r2",0.178938592961284,0.158374920254964,0.13,0.116,1
"Gm1715",0.178969124526819,0.325342719617837,0.051,0.042,1
"Klhl3",0.179021732722584,-0.155329650817262,0.468,0.471,1
"Pmf1",0.179080571953269,-0.464409045901158,0.013,0.018,1
"Gm40578",0.179080571953269,-0.464409045901158,0.013,0.018,1
"L3mbtl2",0.179111237874634,0.144047157486934,0.139,0.124,1
"Chuk",0.179188647919849,0.0793523287125939,0.33,0.307,1
"Sox5",0.179211635220313,0.0275947156723363,0.216,0.197,1
"Fam89b",0.179273660674341,-0.347923303420307,0.034,0.043,1
"Agfg2",0.179424315772241,-0.21372303249501,0.188,0.203,1
"Rnf121",0.17944826188706,0.112386133948599,0.169,0.153,1
"Azin2",0.179541680019267,0.0393828454795944,0.227,0.208,1
"Gramd4",0.17968656313736,0.0851791247181124,0.253,0.233,1
"Abce1",0.17977063033797,0.121960276034243,0.199,0.183,1
"Ankrd29",0.179824346796437,0.185781077595617,0.113,0.1,1
"Gart",0.179870956256757,0.130723087093073,0.19,0.174,1
"Pgbd1",0.180072116202426,0.347061984628677,0.034,0.027,1
"Gm10649",0.180234732495647,-0.123445422705826,0.121,0.135,1
"Ndufaf1",0.180313270283891,0.340519138761906,0.036,0.029,1
"Otub1",0.180429112942025,0.231584767208742,0.091,0.079,1
"Plcb1",0.180463725422457,-0.131457282423372,0.743,0.756,1
"Gm26803",0.180473233569793,0.305585348652518,0.039,0.031,1
"Gnb2",0.18049401310259,0.092457239864272,0.296,0.277,1
"Setd7",0.180508789683513,0.0889218457708865,0.221,0.203,1
"Slc18b1",0.180555102589734,-0.18139026561321,0.065,0.076,1
"D830030K20Rik",0.180794371134585,0.182949991957865,0.07,0.06,1
"Npy",0.180804655801915,1.28114059168297,0.016,0.011,1
"Cd2bp2",0.180832907062042,0.200497089424645,0.067,0.056,1
"Gfod1",0.180896299994383,0.135737280687941,0.177,0.161,1
"Elfn2",0.180919431282261,0.110259120368063,0.26,0.241,1
"Ggct",0.180926949905576,-0.353377733512415,0.04,0.049,1
"Ube2b",0.180993413535569,-0.0737258402560346,0.734,0.724,1
"Tmem9b",0.181274029061152,0.231584767208742,0.08,0.069,1
"Vegfd",0.181299657087563,-0.616412139346209,0.007,0.012,1
"Gm42372",0.181337475803054,0.189722744549139,0.115,0.102,1
"Rgl2",0.181393613720698,0.0522082904218573,0.35,0.326,1
"Aco1",0.181418794444832,0.179388556083313,0.136,0.122,1
"Tma7",0.181458067125186,0.117997749916241,0.214,0.196,1
"Cmip",0.181503114784108,0.0301412591715049,0.86,0.832,1
"Ppp1r13l",0.181558511984876,-0.575770154848863,0.007,0.012,1
"Dnase2a",0.181558511984876,-0.575770154848863,0.007,0.012,1
"Gnpat",0.18163591439684,0.123862389850573,0.262,0.243,1
"Uba1",0.181695661731367,0.156853892132114,0.144,0.129,1
"Gm30025",0.181718018371987,0.423116224840429,0.024,0.018,1
"Ipo13",0.181905092524075,0.0638473250041929,0.209,0.19,1
"Mmp24",0.182029981734472,0.0946101875677157,0.267,0.246,1
"Stk4",0.182093909719006,-0.152712521367777,0.154,0.17,1
"Yars2",0.182104001288317,0.39431426724685,0.029,0.022,1
"Nxph2",0.182198983838601,-0.353377733512415,0.007,0.012,1
"Slain1",0.182242415155193,0.126341607181405,0.137,0.122,1
"C1qtnf4",0.182251831121699,-0.211867013885007,0.154,0.168,1
"Bclaf3",0.182465532802408,0.115871448807853,0.204,0.187,1
"Faap20",0.182572528775351,0.222077681464366,0.076,0.065,1
"Hax1",0.182797610281582,0.188940429800248,0.078,0.067,1
"Chrm2",0.182966739720205,0.121019516862781,0.28,0.26,1
"Wdr76",0.18296677551401,-0.472022230011034,0.018,0.024,1
"Dynlt1b",0.182978225105114,0.391761792099492,0.037,0.03,1
"Epb41l4b",0.183033102676918,0.0567410613318526,0.519,0.491,1
"Pawr",0.183089257246386,0.539707062571074,0.016,0.011,1
"Naa35",0.183139739091818,0.0532586172482223,0.313,0.291,1
"Csnk1e",0.183187249529757,0.0780288381734402,0.363,0.341,1
"Ankmy1",0.183263682305799,0.27417664393321,0.036,0.029,1
"Gm32569",0.183278150181261,0.524943709899333,0.016,0.011,1
"Pex12",0.183278150181261,0.524943709899333,0.016,0.011,1
"Aldh9a1",0.183421277948743,0.117252091729746,0.12,0.106,1
"Krba1",0.183432314083338,0.0622857996408168,0.262,0.242,1
"Nkain4",0.18343679313461,-0.423767061403813,0.015,0.021,1
"Mrpl9",0.18348918707631,-0.164880626033681,0.076,0.088,1
"Higd1a",0.183649338423946,0.302551288562885,0.049,0.04,1
"Cep85l",0.183658687335077,-0.2220951389211,0.209,0.223,1
"Prpf8",0.183837013041607,0.0637986765227634,0.209,0.19,1
"Timm10b",0.183861732081646,0.131200699019506,0.088,0.076,1
"Kiss1r",0.183917548244535,0.441303358510078,0.022,0.017,1
"Slc44a1",0.184012717240338,0.0511782818981064,0.273,0.25,1
"Rbm45",0.184097338860308,-0.204781241510615,0.06,0.071,1
"Mcmbp",0.18414081375686,0.11855110190885,0.222,0.204,1
"Peak1",0.184352149986861,-0.183912115943078,0.171,0.186,1
"Efcab1",0.184628804091289,0.119240122875965,0.28,0.263,1
"Cry2",0.184753641352716,-0.128713188368969,0.243,0.259,1
"Mtln",0.18486679295852,0.231584767208741,0.065,0.055,1
"2700097O09Rik",0.184961871029063,0.107953418040364,0.243,0.225,1
"Timm17b",0.185064202599046,0.322833829574694,0.04,0.032,1
"Cep76",0.185148812632598,0.490503064570302,0.018,0.013,1
"1600012H06Rik",0.185184075057693,0.463315053124525,0.02,0.015,1
"1700020D05Rik",0.185184075057693,0.463315053124525,0.02,0.015,1
"Ccdc162",0.185248130728582,-0.259477594630933,0.044,0.053,1
"Galt",0.185425544274035,0.178003727003897,0.109,0.096,1
"Gm12258",0.185441078708162,0.112596730991654,0.137,0.122,1
"Top1",0.185465648633328,0.0393716985646444,0.536,0.507,1
"Chmp5",0.185734621793162,0.237608554836511,0.09,0.078,1
"Kdm4d",0.185749360630702,0.119455930962662,0.084,0.072,1
"Qpctl",0.185771558496424,0.129303716919009,0.092,0.08,1
"Larp6",0.185903697449957,-0.308289843983877,0.052,0.062,1
"Pygb",0.18591316230176,0.103072975297317,0.282,0.264,1
"Bpgm",0.185936208225472,0.338918811320062,0.034,0.027,1
"Enc1",0.18594543985863,-0.316179115558165,0.036,0.044,1
"Nol7",0.185996510590059,0.142149683626796,0.106,0.093,1
"Ppp5c",0.186011723210851,0.191547052894424,0.118,0.105,1
"Syn1",0.186059962018569,0.0290482758385073,0.501,0.468,1
"Sumo2",0.186072963681283,0.152262314547335,0.137,0.123,1
"Ide",0.186134596953612,0.0645950567909757,0.528,0.51,1
"Gm6145",0.186319645696285,0.399184715704809,0.02,0.015,1
"Atg9b",0.186488748481966,-0.302097228568721,0.04,0.049,1
"Dph7",0.186603249209202,0.0966056448743529,0.181,0.164,1
"Wnt7a",0.186670364568184,-0.446487137903896,0.013,0.019,1
"Gdpd3",0.186670364568184,-0.446487137903896,0.013,0.019,1
"Nr1d2",0.186743147779835,0.0792771792414781,0.209,0.191,1
"Gm20219",0.18687876387827,0.275978886567194,0.063,0.053,1
"Slain2",0.186961218015154,0.108234098010294,0.177,0.16,1
"Rpl37a",0.187032124262526,0.221130409571575,0.098,0.086,1
"Arhgap31",0.187050552137159,-0.224094716567449,0.013,0.019,1
"Reep5",0.187057265851716,0.101426957092773,0.202,0.185,1
"Cars2",0.187101789451768,-0.203274172982846,0.154,0.168,1
"Gjc1",0.187137815495039,0.590038738121217,0.013,0.009,1
"2310068J16Rik",0.187137815495039,0.590038738121217,0.013,0.009,1
"Nup35",0.187144766827622,0.145428123459027,0.15,0.136,1
"B3galt2",0.187246145778109,0.239577557962272,0.1,0.088,1
"Selenoo",0.187248885535962,0.108994494311459,0.137,0.122,1
"Lrrc49",0.187375213638789,0.0434940467434696,0.473,0.442,1
"Sdsl",0.187616342342495,-0.321964780880954,0.041,0.05,1
"Uqcrc1",0.187646914052442,0.0276163022394651,0.206,0.186,1
"Plekha6",0.187804069714583,0.0337855773023427,0.655,0.632,1
"Zfyve28",0.187889367894361,-0.180313024539535,0.278,0.29,1
"Socs5",0.188058901145293,0.189319040231732,0.135,0.121,1
"Crnkl1",0.188098888641259,0.219358464875482,0.086,0.074,1
"Zfp963",0.188157566316907,0.217577909214862,0.077,0.066,1
"Gm26608",0.188201371388173,-0.476234481297949,0.011,0.017,1
"Plekhb1",0.188201371388173,-0.476234481297949,0.011,0.017,1
"Yes1",0.188240587374619,0.240462918555194,0.094,0.083,1
"Pycr2",0.188241867013845,0.194554036263774,0.065,0.055,1
"Mettl24",0.188256426895294,0.200723803503981,0.061,0.052,1
"Stard3nl",0.188277199625455,0.0745132913025026,0.148,0.133,1
"Gnai2",0.188289826403666,0.0825338478166922,0.206,0.189,1
"Rgs2",0.188300046047654,-0.242437296689251,0.075,0.087,1
"Mepce",0.188373711303514,0.275211699608999,0.059,0.05,1
"Zfp995",0.18851974938566,0.294778593695935,0.075,0.064,1
"Atp8b2",0.188551932714301,-0.151950448727752,0.234,0.249,1
"Gm4681",0.188706984430097,-0.158828945101281,0.034,0.043,1
"Gfra2",0.188710030432809,0.257007364088648,0.115,0.103,1
"Gtf2e1",0.188872114467144,-0.225221382021732,0.049,0.059,1
"Btg1",0.189002367776664,-0.246188487418065,0.051,0.06,1
"Lama5",0.1890051325835,0.446597658179592,0.025,0.019,1
"Taf13",0.189084882326224,0.392358070281523,0.035,0.028,1
"Six3os1",0.189124748250424,0.170939758063771,0.096,0.084,1
"Stn1",0.189163147360123,-0.16126787911201,0.087,0.099,1
"Nup188",0.189218883822468,0.0757545956522157,0.224,0.205,1
"Gm15398",0.189258136769755,-0.320956255820038,0.022,0.028,1
"Cct8",0.189262740185687,0.16215435928677,0.131,0.118,1
"Sag",0.18934130637785,0.345917442687736,0.038,0.03,1
"Trim8",0.189374574744525,0.126940332450782,0.182,0.166,1
"Usp21",0.189415872304779,0.143048092607084,0.144,0.129,1
"Aloxe3",0.189449804038378,-0.269438915012519,0.059,0.07,1
"Pot1a",0.18946884694324,0.226862356966338,0.107,0.095,1
"Gm12353",0.189480806580518,0.145048016740746,0.172,0.156,1
"Plppr2",0.189544411725383,0.0122717388042652,0.369,0.34,1
"Klhl26",0.189732373804226,0.118336481597118,0.167,0.151,1
"Zfp709",0.189806573522758,-0.409961261878783,0.016,0.022,1
"Rps25",0.189810081952816,0.240629906811748,0.063,0.053,1
"4931415C17Rik",0.189830345663556,0.374870643552683,0.035,0.028,1
"Gak",0.189838430165293,0.07920070016976,0.396,0.374,1
"Megf9",0.18986772059894,0.08561966471061,0.195,0.178,1
