"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Dennd6b",0.248453891245551,0.271132277130358,0.282,0.273,1,0.604754197013693,"Not significant",NA
"2610507B11Rik",0.24860589674506,0.0583452773567944,0.362,0.406,1,0.604488574433438,"Not significant",NA
"Pfkm",0.250127294979525,-0.0686959250388925,0.214,0.236,1,0.601838913578636,"Not significant",NA
"Dock6",0.251144261048209,0.264865872234028,0.111,0.098,1,0.600076741548118,"Not significant",NA
"Smc6",0.252148502245231,0.0161780873566058,0.315,0.348,1,0.598343607193777,"Not significant",NA
"Cdk5",0.252189613153741,-0.0678945867690364,0.163,0.182,1,0.598272804531014,"Not significant",NA
"Pnpla6",0.252863382334805,-0.0669615689403504,0.183,0.204,1,0.597114057177307,"Not significant",NA
"Donson",0.253769300444722,-0.180645768963504,0.114,0.129,1,0.595560917520571,"Not significant",NA
"Arhgap21",0.253861379646643,0.23860158194942,0.465,0.47,1,0.595403364042031,"Not significant",NA
"Ctsf",0.255256755608936,-0.0273551296579932,0.099,0.115,1,0.593022755079023,"Not significant",NA
"Kdm2a",0.255386320784131,0.21469756842948,0.417,0.419,1,0.592802368494174,"Not significant",NA
"Cacng7",0.255499055899854,-0.0779372083316165,0.214,0.236,1,0.592610700297337,"Not significant",NA
"Dmtn",0.25623819299466,0.0457107868564839,0.257,0.286,1,0.591356137001177,"Not significant",NA
"Cacna1a",0.256748554794844,0.0548797268011354,0.922,0.935,1,0.590491992312538,"Not significant",NA
"Eid1",0.257242504939695,0.346804273102445,0.107,0.094,1,0.589657270057274,"Not significant",NA
"Snx8",0.257763472296932,-0.137627248722429,0.092,0.106,1,0.588778626563126,"Not significant",NA
"Zfyve27",0.25778425399903,-0.061869453282474,0.168,0.188,1,0.588743613787041,"Not significant",NA
"Ap3b2",0.260214748822129,0.000242069918128696,0.341,0.376,1,0.584668091515644,"Not significant",NA
"Slk",0.261738183212788,0.193896952087281,0.238,0.222,1,0.582132916454567,"Not significant",NA
"Slc35f3",0.263358108195938,-0.109416485557657,0.435,0.463,1,0.579453306163358,"Not significant",NA
"Arfrp1",0.26345510109575,-0.103835074494602,0.095,0.109,1,0.579293388071309,"Not significant",NA
"Wdr60",0.264989352356118,0.263812348716429,0.248,0.234,1,0.576771576274081,"Not significant",NA
"Mapk8ip2",0.265539464310572,-0.0637967861264985,0.182,0.202,1,0.575870925209077,"Not significant",NA
"Cdk9",0.265557890761351,0.259040918163207,0.232,0.218,1,0.5758407894691,"Not significant",NA
"Zfp800",0.266120806002777,-0.0971681268960793,0.144,0.161,1,0.574921169871907,"Not significant",NA
"Kcnq1ot1",0.266212963890931,-0.00750026685080885,0.954,0.953,1,0.574770799315114,"Not significant",NA
"Ik",0.266711210101284,0.258054408089707,0.173,0.158,1,0.573958730156339,"Not significant",NA
"Dclre1c",0.268180599465511,-0.134092895587283,0.115,0.131,1,0.571572642777576,"Not significant",NA
"Plcg1",0.268295572613246,0.22651414232705,0.229,0.214,1,0.571386493953112,"Not significant",NA
"Mrtfa",0.268406248790116,-0.0188503199570629,0.226,0.25,1,0.571207377536296,"Not significant",NA
"Trpc7",0.268578927306481,0.083863206319626,0.279,0.311,1,0.57092806506093,"Not significant",NA
"Onecut2",0.268683754717278,-0.286266108134103,0.101,0.115,1,0.570758591288928,"Not significant",NA
"Rps2",0.268790675092207,0.226298573400106,0.195,0.179,1,0.570585801936089,"Not significant",NA
"Ywhab",0.26987012258921,-0.0543880883550094,0.127,0.144,1,0.568845193668306,"Not significant",NA
