"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Hivep3",0.0170719698762936,-1.16275096855458,0.157,0.339,1,1.76771636423703,"Down",NA
"Rorb",0.0171164757429278,-0.763190805894678,0.333,0.554,1,1.76658565104666,"Down",NA
"Psma3",0.0173610195655666,-2.0349954213562,0.02,0.143,1,1.7604247734742,"Down",NA
"9630014M24Rik",0.0173610195655666,-2.0349954213562,0.02,0.143,1,1.7604247734742,"Down",NA
"Ddx39b",0.0173839509366751,1.13492958008611,0.255,0.107,1,1.75985151241011,"Up",NA
"Birc6",0.017429045844232,-0.795807757476778,0.235,0.429,1,1.75872638775676,"Down",NA
"Szrd1",0.0174829400613635,-1.95253326116423,0.02,0.143,1,1.75738553136648,"Down",NA
"Ap3b1",0.0174829400613635,-1.95253326116423,0.02,0.143,1,1.75738553136648,"Down",NA
"Mast2",0.0176274207266675,-1.56551013805498,0.059,0.205,1,1.75381122973833,"Down",NA
"Fgfr1",0.0176274207266675,-1.56551013805498,0.059,0.205,1,1.75381122973833,"Down",NA
"Pkig",0.0177194701199669,1.71989208080726,0.137,0.036,1,1.75154926932341,"Up",NA
"Actl6b",0.0177194701199669,1.71989208080726,0.137,0.036,1,1.75154926932341,"Up",NA
"Sema6a",0.0179182635919653,1.49749965947082,0.137,0.036,1,1.74670407887959,"Up",NA
"Acss1",0.0180776098067438,-0.630605166276868,0.255,0.464,1,1.74285899180111,"Down",NA
"Rrp1",0.0182115000532337,1.51344120333984,0.196,0.071,1,1.73965428056361,"Up",NA
"Atp2a2",0.0182650775695123,-0.839075211380947,0.216,0.402,1,1.73837847905351,"Down",NA
"Vps35l",0.018325654049837,-1.45003292063505,0.059,0.205,1,1.73694051626849,"Down",NA
"Prkdc",0.018325654049837,-1.45003292063505,0.059,0.205,1,1.73694051626849,"Down",NA
"Clstn3",0.0184526826552004,2.13492958008611,0.118,0.027,1,1.73394048708445,"Up",NA
"Dbnl",0.0184526826552004,2.13492958008611,0.118,0.027,1,1.73394048708445,"Up",NA
"Ankfn1",0.0184526826552004,2.13492958008611,0.118,0.027,1,1.73394048708445,"Up",NA
"Ift27",0.0184526826552004,2.13492958008611,0.118,0.027,1,1.73394048708445,"Up",NA
"Syt7",0.0184526826552004,2.13492958008611,0.118,0.027,1,1.73394048708445,"Up",NA
"Maged1",0.0186558979458733,1.35732200142256,0.235,0.098,1,1.72918384265357,"Up",NA
"Gabbr1",0.0187774537112528,0.784432333001975,0.549,0.366,1,1.72636329993608,"Up",NA
"Nfat5",0.0187971611096323,-1.05269742308966,0.137,0.312,1,1.72590773624264,"Down",NA
"Rpn2",0.018904024600673,1.34138045755354,0.235,0.098,1,1.72344572620802,"Up",NA
"Tenm3",0.018907931846663,-1.25738784269265,0.137,0.304,1,1.7233559717738,"Down",NA
"Slc27a1",0.0190656274360439,-0.614008655746173,0.451,0.661,1,1.71974889783706,"Down",NA
"Slc8a3",0.0191185245627291,1.94228450214371,0.118,0.027,1,1.71854562665143,"Up",NA
"4930402H24Rik",0.0191561305098475,-0.538470885302631,0.529,0.759,1,1.71769221279076,"Down",NA
"Ralgds",0.0191999485125522,-1.08746284125034,0.118,0.286,1,1.71669993591856,"Down",NA
"Slc7a10",0.0192184623574736,-0.621799268901528,0.51,0.759,1,1.71628136257684,"Down",NA
"Fut9",0.0196619326718813,-1.10607851941769,0.176,0.348,1,1.70637379538079,"Down",NA
"Appbp2",0.0198595035886747,1.81300148519875,0.118,0.027,1,1.70203161139924,"Up",NA
"Rftn2",0.0198614254915798,-1.26716886348524,0.098,0.259,1,1.70198958459642,"Down",NA
"Iqcb1",0.0200110354208239,1.3275746580285,0.137,0.036,1,1.698730439304,"Up",NA
"mt-Co1",0.0205498861423422,1.71004429485092,0.373,0.223,1,1.68719058001125,"Up",NA
"Pard3b",0.0205701603254667,-0.602036014080098,0.196,0.393,1,1.68676232336633,"Down",NA
"Srr",0.0205743657749796,-1.98054763733383,0.039,0.17,1,1.68667354346305,"Down",NA
"Kif21a",0.0208324012072299,1.22803898447759,0.235,0.098,1,1.68126066903701,"Up",NA
"Vps13a",0.0208725941177443,-1.80366987524975,0.039,0.17,1,1.68042357196908,"Down",NA
"Bcor",0.0208733812007506,-1.92396410896746,0.039,0.17,1,1.68040719550146,"Down",NA
"Fads2",0.0209054452190169,-0.952533261164231,0.157,0.339,1,1.67974057893379,"Down",NA
"Abr",0.020995836799995,-0.553126413599151,0.392,0.625,1,1.67786681164866,"Down",NA
"Arfgef2",0.0211713158373939,-1.73953953783003,0.039,0.17,1,1.67425214891681,"Down",NA
"Rtn3",0.0211891532823179,-1.26716886348524,0.118,0.277,1,1.67388639733187,"Down",NA
"Lrrtm4",0.0212964487349978,-0.799975391692007,0.176,0.375,1,1.6716928108044,"Down",NA
"Tenm4",0.021417323966219,-0.662577556015149,0.216,0.42,1,1.66923479397603,"Down",NA
"Rnh1",0.0214683207103715,-1.6724253419715,0.039,0.17,1,1.66820192550983,"Down",NA
"Urgcp",0.0214683207103715,-1.6724253419715,0.039,0.17,1,1.66820192550983,"Down",NA
"Smad3",0.0215125695393341,-1.79106983847011,0.078,0.223,1,1.66730771280615,"Down",NA
"Sox2ot",0.0215189690084495,-0.592990874477091,0.314,0.562,1,1.66717853991398,"Down",NA
"Extl3",0.0215363763432091,-1.0349954213562,0.098,0.259,1,1.66682736819391,"Down",NA
"Srebf1",0.0215625517606144,-1.23430422957961,0.078,0.232,1,1.66629984506336,"Down",NA
"Cpq",0.0220150730464554,-0.418668749725713,0.255,0.5,1,1.65727986920423,"Down",NA
"Ppp2r5a",0.0222591286638215,-1.45003292063505,0.098,0.25,1,1.65249184017654,"Down",NA
"Zcchc24",0.0222591628724203,-1.13808891432031,0.078,0.232,1,1.65249117273828,"Down",NA
"Rab11fip3",0.0224103145750386,1.67549796144881,0.216,0.089,1,1.64955204720235,"Up",NA
"mt-Cytb",0.0224870355426595,1.53226507763149,0.392,0.241,1,1.64806779366721,"Up",NA
"Dpf3",0.0225468304511169,-1.05771549785629,0.098,0.259,1,1.64691450098506,"Down",NA
"Myh14",0.0225554381632868,-1.61995792207736,0.059,0.196,1,1.64674873185382,"Down",NA
"Cacna1b",0.0225643205315597,1.59436119872341,0.176,0.062,1,1.64657773964604,"Up",NA
"Megf9",0.0225643205315597,1.59436119872341,0.176,0.062,1,1.64657773964604,"Up",NA
"Psd3",0.0226541265402765,-1.54314232502653,0.078,0.223,1,1.64485267795846,"Down",NA
"Ntsr2",0.0229829307084478,-0.430667595768117,0.51,0.705,1,1.63859459229906,"Down",NA
"Lgi4",0.0230139685195641,-1.56551013805498,0.059,0.196,1,1.63800848530619,"Down",NA
"Kdm2a",0.023329411314983,1.22803898447759,0.255,0.116,1,1.63209621988092,"Up",NA
"Gm13483",0.0233996291821336,-1.95253326116423,0.02,0.134,1,1.63079102487316,"Down",NA
"Smarca5",0.0233996291821336,-1.95253326116423,0.02,0.134,1,1.63079102487316,"Down",NA
"Fbxo38",0.0233996291821336,-1.95253326116423,0.02,0.134,1,1.63079102487316,"Down",NA
"Epc2",0.0235690099966542,-1.86507041991389,0.02,0.134,1,1.62765865939422,"Down",NA
