"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"Gm44759",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tgfb1i1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pwwp2b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Paox",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Lrrc56",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Eps8l2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm33148",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4933417O13Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tnfrsf22",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm14372",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fadd",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fcor",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm16553",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm44788",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700029H14Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Nek5",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ckap2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Thsd1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ido2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rab11fip1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm35021",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm16351",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pdlim3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Lrp2bp",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"BC030500",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Aadat",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ifi30",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"F2rl3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ednra",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"D830024N08Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm26532",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm45425",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Nod2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sall1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ccl17",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Adgrg3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Drc7",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4933406B17Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm31518",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930513N10Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15680",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tradd",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Lrrc36",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ddx28",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm10629",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pkd1l2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Bco1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Atp2c2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Irf8",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4933417D19Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm45866",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Agt",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Map10",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Yap1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47557",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700012B09Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47079",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cdkn2d",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm36198",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm16853",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rab3d",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Swsap1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm48393",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Esam",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Vwa5a",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm39323",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"H2afx",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"C030014I23Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"BC049352",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Plet1os",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"2310030G06Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Exph5",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Slc35f2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pstpip1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fbxl22",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm48677",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Impg1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm26907",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47403",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ankrd34c",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Plscr1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm28424",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930579K19Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sox14",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tusc2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gpx1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cmtm6",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cmtm7",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cmtm8",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Scn10a",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Scn11a",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cx3cr1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Hhatl",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm26797",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tgm4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm20470",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Nmbr",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47710",0.339656989832892,-2.19072985450779,0,0.001,1,"Not significant"
"Txlnb",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Myb",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm26740",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Enpp1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930547M16Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm34006",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm35552",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm26543",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm40649",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sowahc",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Atoh7",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15397",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Lrrc3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm30122",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Syde1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm29093",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Smim24",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"BC025920",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm32687",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm38560",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ascl1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ccdc38",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47033",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Glipr1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cpm",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"F420014N23Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Spryd4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Esyt1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Suox",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rdh5",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Bloc1s1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tespa1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Npc1l1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700042O10Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Eldr",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"2810471M01Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Snrnp25",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930469K13Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Dock2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Spdl1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm12146",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Nhp2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"0610009B22Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"A430108G06Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fam183b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Iba57",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rasd1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Smcr8",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tmem220",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rcvrn",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Slc25a35",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Alox8",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tmem88",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm12324",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rilp",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700016K19Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ccnq",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"C030013C21Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm11417",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930527B05Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cct6b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fndc8",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"E230016K23Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Hnf1b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Dusp14",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Appbp2os",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rnf43",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm45716",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Abcc3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Col1a1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Scrn2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tbx21",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pgap3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Krt10",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Psmc3ip",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ptges3l",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Itgb3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm11650",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Abca8a",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sox9",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cpsf4l",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cd300a",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"BC018473",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm11734",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Dnah17",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pycr1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Metrnl",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Mycn",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Dcdc2c",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15691",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm40375",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"D630036H23Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm10165",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15902",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Egln3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47682",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Slc25a21",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sstr1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm34868",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"9530018F02Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Arg2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Papln",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Prox2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zc2hc1c",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm40477",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm40557",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"D130020L05Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47167",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Syne3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm16596",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Degs2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm35558.1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930595D18Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Siva1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pld4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cdca4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Dnah11",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sfrp4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Aoah",0.339656989832892,-2.45376426034159,0,0.001,1,"Not significant"
"Gm11342",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Serpinb1b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm36500",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm36839",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"A230103O09Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47728",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cks2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Syk",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cdhr2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Golm1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Etohd2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm34961",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gas1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47249",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm36445",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4933433G19Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rsl1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zfp457",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Srd5a1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm36529",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ahrr",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm47428",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Spata9",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Otp",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm48350",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"F2r",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ankrd31",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ccdc125",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cenph",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm31452",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm33045",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cdc20b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4921509O07Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm5795",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm3488",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm48371",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm31517",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm30108",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zfp503",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930519K11Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Colq",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Btd",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Galnt15",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm2990",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Wdfy4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49012",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930527F14Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"2810457G06Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Lgals3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930572G02Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm7247",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm26590",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm30275",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Phf11c",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Trim13",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm17116",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Scara5",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Scara3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Chrna2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm10032",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm41192",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Loxl2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm33524",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rgcc",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Kbtbd7",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49542",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"6330576A10Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm34589",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cldn10",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zic5",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"2610035F20Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"C7",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15938",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fyb",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gdnf",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Amacr",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rxfp3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"4930445E18Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Kcns2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm48960",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Fbxo43",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49224",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Snx31",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm35019",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49085",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49313",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Klf10",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Pkhd1l1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Utp23",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ccn3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sstr3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cyth4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700027A07Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Sox10",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Apobec3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cenpm",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Serhl",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700001L05Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ribc2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49539",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm20621",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49492",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15983",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Carhsp1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Socs1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"1700003L19Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15738",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49521",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49595",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Car15",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Liph",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Rfc4",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm15729",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zdhhc19",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Itgb5",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Wdr5b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Boc",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"E330011O21Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Olig1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Il10rb",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm49625",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"A930006K02Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"D430001F17Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Runx1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Cbr3",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm30881",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm41505",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Bace2",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ldhal6b",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Ezr",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Prr18",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Gm34567",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zfp97",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Zfp51",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"6330415G19Rik",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Tnfrsf12a",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Prss41",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
"Noxo1",0.339656989832892,-0.868801759620432,0,0.001,1,"Not significant"
