"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cdh4",1.44642047615153e-05,0.39717554309141,0.57,0.436,0.253658758902694,"1","Cdh4"
"Cadps2",1.52060715350464e-05,0.238705312589862,0.464,0.325,0.266668876510108,"1","Cadps2"
"Trerf1",1.61856078640536e-05,0.414678917036079,0.649,0.539,0.283847005111907,"1","Trerf1"
"Sntg1",1.87304501537069e-05,0.192022676702545,0.964,0.927,0.328475904345558,"1","Sntg1"
"Plcb1",1.88435988276733e-05,0.469350019822244,0.659,0.546,0.330460192640907,"1","Plcb1"
"Wscd2",2.14769599261525e-05,0.439457012168349,0.414,0.293,0.376641446224937,"1","Wscd2"
"Grm8",2.25480606859056e-05,0.391959573732149,0.387,0.265,0.395425340248726,"1","Grm8"
"Gm17167",2.78583986881862e-05,0.627949948403978,0.384,0.277,0.488552737794722,"1","Gm17167"
"Limch1",2.84116488002231e-05,0.342552349529212,0.702,0.614,0.498255085009513,"1","Limch1"
"Gm10419",3.09129852289466e-05,0.548048952958497,0.374,0.267,0.542121021960036,"1","Gm10419"
"Rasgef1a",3.18099469177249e-05,0.461535832739784,0.55,0.444,0.557851039096142,"1","Rasgef1a"
"Tmem132b",3.71800149975869e-05,0.4194799032999,0.437,0.315,0.652025923012681,"1","Tmem132b"
"Zeb1",3.73776044419145e-05,0.360130360671882,0.735,0.641,0.655491049097855,"1","Zeb1"
"Sv2c",3.76173381748843e-05,0.540987749298107,0.255,0.16,0.659695259572945,"1","Sv2c"
"Zcchc18",4.10399629839496e-05,0.416184415925053,0.626,0.526,0.719717830849524,"1","Zcchc18"
"Lgi1",4.58268037864306e-05,0.715770645303154,0.262,0.169,0.803664658002634,"1","Lgi1"
"Grin1",5.52872121616818e-05,0.350742721734777,0.722,0.655,0.969571839679414,"1","Grin1"
"Slco3a1",5.68631435628762e-05,0.604889762510594,0.427,0.325,0.99720894866216,"1","Slco3a1"
"Svop1",5.75377150495376e-05,0.445904029474625,0.646,0.56,1,"1","Svop"
"Meaf6",5.94160738984538e-05,0.542621742986556,0.371,0.263,1,"1","Meaf6"
"mt-Cytb",5.97180702702641e-05,0.232843209224639,0.536,0.416,1,"1","mt-Cytb"
"C130073E24Rik",6.04548930433995e-05,0.364072107854031,0.596,0.5,1,"1","C130073E24Rik"
"Baiap31",6.1624639607036e-05,0.342169161688219,0.695,0.6,1,"1","Baiap3"
"Arglu11",6.22494516479389e-05,0.299816858257156,0.861,0.799,1,"1","Arglu1"
"Plppr2",6.58193820847048e-05,0.612161668168791,0.341,0.243,1,"1","Plppr2"
"Spink10",6.67679443770956e-05,0.870577170583668,0.288,0.2,1,"1","Spink10"
"mt-Nd3",6.7419628991588e-05,0.463466518866503,0.411,0.303,1,"1","mt-Nd3"
"Pbx1",7.23218665987802e-05,0.539085942872577,0.563,0.486,1,"1","Pbx1"
"Tnr",7.74381015899093e-05,0.413725540369543,0.566,0.46,1,"1","Tnr"
"Syt16",8.41499891855803e-05,0.560102280813999,0.421,0.323,1,"1","Syt16"
"Mrtfb",8.78635503542089e-05,0.488582652251891,0.48,0.377,1,"1","Mrtfb"
"Eml1",9.16050854930291e-05,0.638566746685623,0.288,0.195,1,"1","Eml1"
"Ripor2",9.76513414156401e-05,0.404259166361131,0.464,0.351,1,"1","Ripor2"
"Tmem132d",0.000100785848454648,0.388825613708938,0.411,0.294,1,"1","Tmem132d"
"Car11",0.000100953711816255,0.568495525250194,0.301,0.205,1,"1","Car11"
"AC149090.11",0.000106515694598028,0.195950940660484,0.987,0.96,1,"1","AC149090.1"
"Epb41l4b",0.000107096442617193,0.526139860289391,0.427,0.33,1,"1","Epb41l4b"
"Kcnq3",0.000109215653114107,0.334865830943457,0.639,0.526,1,"1","Kcnq3"
"Chn2",0.00011449226316652,0.635039373190298,0.252,0.164,1,"1","Chn2"
"Coq8b",0.00011660194819483,0.512887867876575,0.377,0.277,1,"1","Coq8b"
"mt-Nd4",0.000116873985948619,0.412518945550506,0.53,0.424,1,"1","mt-Nd4"
"Anks1b",0.000145843093199019,0.200912014954007,0.947,0.935,1,"1","Anks1b"
"Lrrtm3",0.000148901384261685,0.456469480459625,0.497,0.385,1,"1","Lrrtm3"
"Nsg2",0.000184954993357772,0.547363854849444,0.295,0.203,1,"1","Nsg2"
"Slc35f3",0.000186419503379071,0.47696369506033,0.51,0.42,1,"1","Slc35f3"
"Gm424181",0.000187306237436971,0.164808722737499,1,1,1,"1","Gm42418"
"Zer1",0.00019228866954608,0.49829562916874,0.361,0.264,1,"1","Zer1"
"Tmem91",0.000198917889220732,0.375983756077165,0.543,0.427,1,"1","Tmem91"
"Elfn2",0.000211283299995556,0.552818284941552,0.265,0.177,1,"1","Elfn2"
"Zdhhc14",0.000219052206550246,0.562725168374407,0.411,0.315,1,"1","Zdhhc14"
"mt-Co2",0.000220342457009649,0.421626679780369,0.576,0.477,1,"1","mt-Co2"
"Mcu",0.000221128939654502,0.680304106926079,0.265,0.182,1,"1","Mcu"
"Lhfpl3",0.00022126230748687,0.157212284741555,0.795,0.684,1,"1","Lhfpl3"
"Pcdh15",0.0002230278314863,0.206083915866512,0.798,0.703,1,"1","Pcdh15"
"Jph4",0.000233934978338038,0.498051619585005,0.444,0.351,1,"1","Jph4"
"Ppp1r12b",0.000239076266177756,0.416742029939409,0.47,0.373,1,"1","Ppp1r12b"
"Plxna2",0.000285930559063996,0.426979242861214,0.47,0.365,1,"1","Plxna2"
"Tmem181a",0.000289252595925351,0.502675169665011,0.391,0.299,1,"1","Tmem181a"
"Sorl1",0.000302116909695558,0.598202605009926,0.281,0.194,1,"1","Sorl1"
"Trrap",0.000326706958019162,0.361932267139623,0.639,0.567,1,"1","Trrap"
"Arid5b",0.00032679976104194,0.58501279941875,0.351,0.257,1,"1","Arid5b"
"Rerg",0.000328739465323604,0.727425803354227,0.281,0.202,1,"1","Rerg"
"Arhgap6",0.00033340361511782,0.697775128538261,0.265,0.184,1,"1","Arhgap6"
"Fyco1",0.000345752096964204,0.747149739511835,0.252,0.175,1,"1","Fyco1"
"Abhd6",0.000363261300769737,0.561592928508044,0.252,0.17,1,"1","Abhd6"
"Camk2a",0.000371755578987856,0.243499055219386,0.778,0.684,1,"1","Camk2a"
"mt-Nd1",0.000380645676350087,0.231464724598218,0.566,0.467,1,"1","mt-Nd1"
"Actn1",0.000391707874568236,0.535503699639383,0.358,0.27,1,"1","Actn1"
"Cebpz",0.000393163500600351,0.603147650791964,0.321,0.235,1,"1","Cebpz"
"Grm5",0.000446765422045147,0.174737626575607,0.901,0.841,1,"1","Grm5"
"Eif4g11",0.000474313782946196,0.270035186528513,0.626,0.515,1,"1","Eif4g1"
"mt-Nd2",0.000512863463894374,0.362797468750318,0.437,0.346,1,"1","mt-Nd2"
"Speg",0.000544558832416324,0.470050638150767,0.368,0.276,1,"1","Speg"
"Slc22a17",0.000571106410458266,0.439636674068914,0.427,0.334,1,"1","Slc22a17"
"Thra",0.000596601849959817,0.411576703258114,0.464,0.38,1,"1","Thra"
"Acvr2a",0.000599240629697799,0.6472140871364,0.301,0.222,1,"1","Acvr2a"
"Zkscan16",0.00059999694099603,0.499240155652612,0.295,0.209,1,"1","Zkscan16"
"Ccdc30",0.000608862003637064,0.2812280937236,0.56,0.443,1,"1","Ccdc30"
"Negr1",0.000655178953958631,0.183134577174553,0.957,0.926,1,"1","Negr1"
"Pld5",0.000697945429945221,0.336638183796447,0.321,0.228,1,"1","Pld5"
"Ttc28",0.000735180014169946,0.491560352051786,0.401,0.318,1,"1","Ttc28"
"Galnt18",0.000742718328359014,0.526052224294812,0.288,0.207,1,"1","Galnt18"
"Galnt16",0.00078775069666782,0.460044320145627,0.46,0.383,1,"1","Galnt16"
"Pkp4",0.000816532108636614,0.325614250507766,0.55,0.462,1,"1","Pkp4"
"Slc7a14",0.00085682854228654,0.46065650164063,0.354,0.267,1,"1","Slc7a14"
"Zfp950",0.000907732625679858,0.43267914041469,0.417,0.328,1,"1","Zfp950"
"Plxdc2",0.00095021118400745,0.409379238019939,0.341,0.253,1,"1","Plxdc2"
"Cyp46a1",0.00100843840295877,0.552669554345742,0.295,0.217,1,"1","Cyp46a1"
"Ildr2",0.00105545981828197,0.497535849440363,0.298,0.219,1,"1","Ildr2"
"Armc9",0.00106635723542843,0.421950192480811,0.5,0.423,1,"1","Armc9"
"Gabbr2",0.00106719284607513,0.335161071922874,0.57,0.483,1,"1","Gabbr2"
"Klhl3",0.00115275357255612,0.520137278377495,0.391,0.317,1,"1","Klhl3"
"Pcdh7",0.0011884736950618,0.210363081643742,0.682,0.581,1,"1","Pcdh7"
"Tmem191c",0.00120883748900539,0.398265157989723,0.387,0.3,1,"1","Tmem191c"
"Prr16",0.00123239332116873,0.647262222699886,0.364,0.292,1,"1","Prr16"
"Ptprn2",0.00127069092940235,0.215982102459116,0.96,0.953,1,"1","Ptprn2"
"Pnmal2",0.00128510487201056,0.589536677724201,0.262,0.188,1,"1","Pnmal2"
"Plekha7",0.00129094486424073,0.41078468873108,0.364,0.281,1,"1","Plekha7"
"Zcchc12",0.00129566621044947,0.583980772747613,0.268,0.193,1,"1","Zcchc12"
"Cmss11",0.00150700573624067,0.121560614041107,0.993,0.982,1,"1","Cmss1"
"Fam172a",0.00151382773671865,0.316991863953505,0.487,0.402,1,"1","Fam172a"
"Gm472831",0.00155416067346473,0.177256149937607,0.768,0.661,1,"1","Gm47283"
"Map2k21",0.0015728496635785,0.425820070712386,0.467,0.382,1,"1","Map2k2"
"Alcam",0.00165562851316106,0.195326637819174,0.47,0.361,1,"1","Alcam"
"Rpl10",0.00182664491928372,0.341048154806058,0.374,0.283,1,"1","Rpl10"
"Pdlim7",0.0018540569643143,0.421404780224392,0.354,0.272,1,"1","Pdlim7"
"Ltbp4",0.00185413227242129,0.529451029517125,0.275,0.2,1,"1","Ltbp4"
"Akap8l1",0.00191111347332018,0.226665604192465,0.864,0.842,1,"1","Akap8l"
"Nebl",0.00200253597033861,0.409032819822617,0.573,0.499,1,"1","Nebl"
"Ankrd6",0.00210394144027328,0.563370493072327,0.272,0.198,1,"1","Ankrd6"
"Arhgap33",0.00210488850196387,0.530537446746034,0.278,0.205,1,"1","Arhgap33"
"Mink1",0.00225894177854027,0.505640899077418,0.265,0.193,1,"1","Mink1"
"Kif21a",0.0027072427683334,0.277394853526542,0.719,0.663,1,"1","Kif21a"
"Atp2b1",0.00271184831215288,0.338057635433166,0.55,0.47,1,"1","Atp2b1"
"Crtc1",0.00272917132700789,0.417070138888035,0.308,0.231,1,"1","Crtc1"
"1110051M20Rik",0.00274027227659208,0.309252082847301,0.616,0.558,1,"1","1110051M20Rik"
"Fyn",0.00286002005835955,0.469235907466543,0.434,0.369,1,"1","Fyn"
"Srrm21",0.00315531508489389,0.0963192188862498,0.977,0.928,1,"1","Srrm2"
"Iqce",0.00329754982355074,0.377926761369741,0.417,0.336,1,"1","Iqce"
"Man2c1",0.0032984807678619,0.516007524013586,0.258,0.19,1,"1","Man2c1"
"Prrt1",0.00330478733288082,0.549309499164414,0.281,0.213,1,"1","Prrt1"
"Gabbr1",0.0033585728083446,0.394333858691678,0.49,0.427,1,"1","Gabbr1"
"Celf3",0.00336597207629619,0.427191888604231,0.301,0.228,1,"1","Celf3"
"Pitpnm2",0.00337630668333982,0.374907550635612,0.368,0.286,1,"1","Pitpnm2"
"Mbnl2",0.00341924368319894,0.423675097901313,0.483,0.415,1,"1","Mbnl2"
"Pde4b",0.00343679094832887,0.235574677831915,0.629,0.542,1,"1","Pde4b"
"Hspa12a",0.00359044100641551,0.475840778341044,0.295,0.224,1,"1","Hspa12a"
"Grm7",0.00381311413208863,0.113295535112217,0.944,0.845,1,"1","Grm7"
"Mib2",0.00384129380996201,0.440609885569719,0.265,0.195,1,"1","Mib2"
"Ring1",0.00387988645308168,0.410293452080878,0.275,0.202,1,"1","Ring1"
"Cux1",0.0040253451628898,0.464857092203676,0.381,0.314,1,"1","Cux1"
"Htr2c",0.00414501629889839,0.101404133908144,0.348,0.261,1,"1","Htr2c"
"Pds5b",0.00414873569378972,0.409092320097074,0.483,0.43,1,"1","Pds5b"
"Phtf1",0.00416256088466912,0.383500606194333,0.348,0.273,1,"1","Phtf1"
"Syngap1",0.00421292351045274,0.488649886208774,0.262,0.194,1,"1","Syngap1"
"Lars21",0.00425282982063414,0.106651318265866,0.93,0.901,1,"1","Lars2"
"Camkmt",0.00469093961722881,0.339030457480067,0.434,0.356,1,"1","Camkmt"
"Scn2a",0.00477761094047629,0.19730813189239,0.848,0.794,1,"1","Scn2a"
"Kcnd2",0.00491068339931804,0.159738127395406,0.921,0.902,1,"1","Kcnd2"
"Tnik",0.00511282801487614,0.20679311953722,0.864,0.828,1,"1","Tnik"
"Nbea",0.00513653743545144,0.146126586231348,0.974,0.963,1,"1","Nbea"
"Dnaja1",0.00532907657393566,0.343435815159733,0.334,0.26,1,"1","Dnaja1"
"Thrb",0.00551208374193604,0.361249481791383,0.348,0.275,1,"1","Thrb"
"Ablim2",0.00553748490781265,0.267969907095057,0.51,0.424,1,"1","Ablim2"
"Csmd3",0.00558890389017301,0.113242986530344,0.964,0.94,1,"1","Csmd3"
"Lingo1",0.00571424784860311,0.452638326744705,0.272,0.207,1,"1","Lingo1"
"Hnrnpdl",0.00581592173852228,0.347158759130613,0.43,0.357,1,"1","Hnrnpdl"
"Arhgef7",0.00586415059226203,0.430421653581826,0.407,0.341,1,"1","Arhgef7"
"Man2a2",0.00594310507265019,0.439306113460331,0.381,0.312,1,"1","Man2a2"
"Pkd11",0.00596496083687975,0.244413539951367,0.662,0.624,1,"1","Pkd1"
"Ylpm1",0.00619642580686118,0.269159409839559,0.642,0.595,1,"1","Ylpm1"
"Rps6kb21",0.00647864599665992,0.323591617175648,0.358,0.284,1,"1","Rps6kb2"
"Tbl1x",0.00672163049412284,0.379741954374299,0.341,0.271,1,"1","Tbl1x"
"Adgrb1",0.00738341196662165,0.31799500213866,0.424,0.345,1,"1","Adgrb1"
"Chd6",0.00742698397855902,0.200636549044523,0.702,0.649,1,"1","Chd6"
"Ccdc148",0.0077425569924884,0.429296306378987,0.437,0.367,1,"1","Ccdc148"
"Nup214",0.00816536398822012,0.379506589292511,0.278,0.212,1,"1","Nup214"
"Slc38a6",0.00834689287600584,0.428588495722871,0.291,0.226,1,"1","Slc38a6"
"Itpr1",0.00840472557045556,0.355632983328618,0.275,0.208,1,"1","Itpr1"
"Rps6kl1",0.00853619769362263,0.414649304764998,0.272,0.208,1,"1","Rps6kl1"
"Ddx5",0.00974391718727545,0.286423893809416,0.619,0.561,1,"1","Ddx5"
"Pdzrn41",3.82221600923757e-106,2.63487591089941,0.92,0.449,6.70302021539993e-102,"2","Pdzrn4"
"Esr1",4.61517830838667e-66,3.11307782062408,0.345,0.06,8.0936381994177e-62,"2","Esr1"
"Ntng1",7.72269400434295e-51,2.14544752107953,0.561,0.196,1.35432884754162e-46,"2","Ntng1"
"Gm32014",1.44520166117037e-46,2.12684871131018,0.408,0.112,2.53445015319447e-42,"2","Gm32014"
"Pgr",5.10763062850433e-45,1.94918806108826,0.488,0.16,8.95725183320805e-41,"2","Pgr"
"Hs3st5",6.54299373093885e-43,1.85787013992741,0.589,0.249,1.14744481059475e-38,"2","Hs3st5"
"Scml41",1.82591208732271e-41,1.81278402716176,0.575,0.231,3.20210202753783e-37,"2","Scml4"
"Prlr",2.44725045500312e-41,1.58346204805952,0.564,0.217,4.29174312293898e-37,"2","Prlr"
"Pde1c",2.19421074960015e-40,1.91384477980672,0.491,0.175,3.84798739157379e-36,"2","Pde1c"
"Lrp1b",2.54341915272948e-36,1.10323689409934,0.951,0.93,4.46039416814169e-32,"2","Lrp1b"
"Xkr4",4.55652936948499e-34,0.856321980910743,0.948,0.908,7.99078555526584e-30,"2","Xkr4"
"B130024G19Rik",1.83608702512658e-29,1.94180639347425,0.254,0.066,3.21994581596449e-25,"2","B130024G19Rik"
"Ptpro",8.98681246947805e-29,1.15110172913991,0.641,0.331,1.57601730277236e-24,"2","Ptpro"
"Gdpd2",3.98256688980316e-28,1.76317607547831,0.307,0.095,6.9842275546478e-24,"2","Gdpd2"
"Syt6",4.01660518710004e-28,1.82647494365188,0.261,0.071,7.04392051661735e-24,"2","Syt6"
"Kif26b",2.01681899327903e-27,1.37019348238188,0.53,0.251,3.53689546851343e-23,"2","Kif26b"
"Tmcc3",4.73353222378862e-27,1.14273621035155,0.683,0.4,8.30119546085811e-23,"2","Tmcc3"
"Otof2",4.50809471954954e-25,1.3019176822495,0.481,0.213,7.90584570967403e-21,"2","Otof"
"Zfhx4",4.90331567337628e-25,1.25764106910493,0.575,0.294,8.59894469639998e-21,"2","Zfhx4"
"Hcn1",5.33449015915994e-24,1.36743797061916,0.533,0.269,9.35509539211878e-20,"2","Hcn1"
"Adam12",6.83227255764731e-23,1.70777185936301,0.261,0.082,1.19817563843461e-18,"2","Adam12"
"Fstl5",2.52140461332994e-21,1.23637454250331,0.585,0.344,4.42178727039671e-17,"2","Fstl5"
"Ar",4.75590022949165e-21,1.72771387148381,0.275,0.096,8.34042223245952e-17,"2","Ar"
"Gm268711",8.43174496768948e-21,0.7478211684425,0.84,0.662,1.4786751149837e-16,"2","Gm26871"
"Nexmif",2.31504108663854e-20,1.21070052809464,0.523,0.284,4.05988755363801e-16,"2","Nexmif"
"Zfhx3",6.54910908564981e-20,0.765773139258381,0.889,0.682,1.14851726035041e-15,"2","Zfhx3"
"Il1rapl1",2.41632882360356e-19,0.711461440244842,0.948,0.842,4.23751585795356e-15,"2","Il1rapl1"
"Galntl6",4.92756854739143e-19,0.919597282778097,0.868,0.742,8.64147696156034e-15,"2","Galntl6"
"Ecel1",1.48362737190262e-18,1.15075029516289,0.334,0.136,2.60183732210563e-14,"2","Ecel1"
"Lsamp",4.01864746535499e-18,0.500919489730976,0.993,0.99,7.04750205999304e-14,"2","Lsamp"
"Il1rap",1.87521102120514e-17,1.74158604606537,0.251,0.092,3.28855756788746e-13,"2","Il1rap"
"Pak3",2.07411528162436e-16,0.655924789279361,0.819,0.616,3.63737596938464e-12,"2","Pak3"
"Olfm3",2.25520638123378e-16,1.13480069360116,0.474,0.26,3.95495543076967e-12,"2","Olfm3"
"Coq8b1",1.22783285515369e-15,0.937506256040623,0.495,0.267,2.15325047808303e-11,"2","Coq8b"
"Kcnd21",1.55799014459823e-15,0.676595129850448,0.948,0.9,2.73224731658191e-11,"2","Kcnd2"
"Ctnna2",2.20573238787876e-15,0.847188265046701,0.958,0.949,3.86819288862298e-11,"2","Ctnna2"
"Pcdh71",2.40819938921686e-15,0.743176435576892,0.774,0.574,4.22325926886961e-11,"2","Pcdh7"
"Crim11",3.42100785186673e-15,1.23156755749504,0.38,0.191,5.99942146981869e-11,"2","Crim1"
"Ptprg",4.44165145271134e-15,0.78577437136428,0.711,0.498,7.78932415261987e-11,"2","Ptprg"
"Drp2",5.290023611793e-15,1.4373013734991,0.286,0.123,9.27711440800139e-11,"2","Drp2"
"Gck",8.59321498672725e-15,1.06173916679007,0.296,0.126,1.50699211222236e-10,"2","Gck"
"Cdh12",9.17492598354675e-15,0.951356234801647,0.477,0.263,1.60900676973459e-10,"2","Cdh12"
"Fat3",9.56061599457045e-15,0.830561130934457,0.714,0.516,1.67664522696782e-10,"2","Fat3"
"Magi1",1.24316479626909e-14,0.745627143096782,0.749,0.538,2.1801381032171e-10,"2","Magi1"
"Glra3",1.69402751099983e-14,1.23953479349028,0.331,0.156,2.9708160460404e-10,"2","Glra3"
"Nckap5",2.99505673501812e-14,1.01287151837527,0.387,0.195,5.25243099620128e-10,"2","Nckap5"
"Camk2a1",6.19818287525603e-14,0.500711363530139,0.889,0.675,1.08697533083365e-09,"2","Camk2a"
"Parm1",8.1765781173863e-14,1.20271176091604,0.303,0.139,1.43392650444604e-09,"2","Parm1"
"Il1rapl2",1.50875815066141e-13,1.0809190606714,0.422,0.234,2.64590916881491e-09,"2","Il1rapl2"
"Rbfox11",1.63486805056579e-13,0.418634690591175,0.965,0.891,2.86706810027722e-09,"2","Rbfox1"
"Gabrb1",1.64670104694656e-13,0.537883096151742,0.899,0.823,2.88781962603018e-09,"2","Gabrb1"
"Chst11",2.07282594654705e-13,1.0429326104536,0.38,0.196,3.63511486245957e-09,"2","Chst11"
"Gabra5",2.89456467229705e-13,1.14561445137082,0.321,0.153,5.07619806580733e-09,"2","Gabra5"
"Sv2c1",4.95895769666538e-13,0.994839431106575,0.324,0.154,8.69652411264208e-09,"2","Sv2c"
"Brinp3",5.4958303153402e-13,0.807708577631928,0.704,0.504,9.63803762401211e-09,"2","Brinp3"
"Prkce1",6.37483452423458e-13,0.529355142347019,0.805,0.657,1.11795473051502e-08,"2","Prkce"
"Dpyd1",8.90030921517483e-13,0.847629643751058,0.54,0.333,1.56084722706521e-08,"2","Dpyd"
"Fgf131",9.65727898258444e-13,1.22445328181875,0.411,0.238,1.69359701517583e-08,"2","Fgf13"
"B3galt1",1.36183596325615e-12,0.741348832989336,0.669,0.48,2.38825172876231e-08,"2","B3galt1"
"Trpc5",1.76520456110215e-12,0.850488465376023,0.589,0.395,3.09563923880484e-08,"2","Trpc5"
"Ptchd4",2.21696945669788e-12,1.27713635266144,0.362,0.198,3.88789933621107e-08,"2","Ptchd4"
"Sorcs1",2.2497772527449e-12,0.762746728311667,0.652,0.45,3.94543436813873e-08,"2","Sorcs1"
"Cadps21",3.57090243716238e-12,0.929927352842745,0.512,0.322,6.26229160405167e-08,"2","Cadps2"
"Pde7b",3.81664425212039e-12,1.03544691003616,0.397,0.219,6.69324902494352e-08,"2","Pde7b"
"Nrxn1",4.55840469942671e-12,0.306697760809845,1,0.989,7.99407432138462e-08,"2","Nrxn1"
"Pou2f2",6.75913644743271e-12,0.676686987073939,0.578,0.37,1.18534975878627e-07,"2","Pou2f2"
"Fut8",7.15887889456848e-12,0.854964108321067,0.425,0.24,1.25545259174047e-07,"2","Fut8"
"Phka1",1.23896675257357e-11,0.951484033597076,0.341,0.176,2.17277599398827e-07,"2","Phka1"
"Plcxd3",1.27272927189296e-11,0.828030715132462,0.533,0.339,2.23198532411868e-07,"2","Plcxd3"
"Nell21",1.53132789030784e-11,0.802576675954514,0.422,0.233,2.68548972123286e-07,"2","Nell2"
"Pde4b1",1.54491345856247e-11,0.591242176542007,0.728,0.533,2.709314732281e-07,"2","Pde4b"
"Prkg1",1.64903216688711e-11,0.684899221657167,0.718,0.525,2.89190771106992e-07,"2","Prkg1"
"Sez6l1",1.66793148176294e-11,0.46525220237956,0.784,0.552,2.92505143956767e-07,"2","Sez6l"
"Hs2st1",1.68078802268558e-11,0.980574977932509,0.376,0.21,2.9475979553837e-07,"2","Hs2st1"
"Ptprf",1.94293617879801e-11,0.715113834704175,0.523,0.322,3.40732717675807e-07,"2","Ptprf"
"Zfp804b1",2.42573646888937e-11,1.0146953400012,0.606,0.453,4.25401404549129e-07,"2","Zfp804b"
"Grm81",3.31633124542553e-11,0.918592284676537,0.439,0.261,5.81585010510276e-07,"2","Grm8"
"Grik1",3.44871362580464e-11,0.649033458338741,0.648,0.437,6.0480090855736e-07,"2","Grik1"
"Dync1i1",4.12519535840718e-11,0.664203514753002,0.638,0.444,7.23435510003867e-07,"2","Dync1i1"
"Ephb1",4.43515393094323e-11,0.640954724054054,0.526,0.326,7.77792944869514e-07,"2","Ephb1"
"Sema4a",4.45298263172693e-11,0.994089784406991,0.275,0.132,7.80919564125952e-07,"2","Sema4a"
"Col25a11",5.20750450395796e-11,0.847984159856897,0.432,0.255,9.13240064859107e-07,"2","Col25a1"
"Hap12",6.62269744655338e-11,0.599118612524486,0.718,0.533,1.16142245120207e-06,"2","Hap1"
"Adgrl2",8.11485312890298e-11,0.649552593829699,0.436,0.248,1.42310179321572e-06,"2","Adgrl2"
"Tmem132d1",8.96542102241973e-11,0.708104776184812,0.477,0.289,1.57226588470175e-06,"2","Tmem132d"
"Pcdh17",1.04569588105261e-10,0.642330888758946,0.537,0.34,1.83383686660196e-06,"2","Pcdh17"
"Zfp462",1.14179714004317e-10,0.684001517755798,0.603,0.405,2.00236964449371e-06,"2","Zfp462"
"Gas7",1.15731499126018e-10,0.748526514799603,0.401,0.227,2.02958330017297e-06,"2","Gas7"
"Sgcd1",1.53284195811281e-10,0.590703492514231,0.791,0.609,2.68814494194243e-06,"2","Sgcd"
"Nell1",1.5547761743769e-10,0.712048617458571,0.544,0.351,2.72661097700477e-06,"2","Nell1"
"Lhfpl31",1.57267866446027e-10,0.545470186509022,0.815,0.683,2.75800657386398e-06,"2","Lhfpl3"
"Robo2",1.74170765627633e-10,1.08468081746884,0.383,0.225,3.0544327168118e-06,"2","Robo2"
"Efcab1",2.07247797087493e-10,0.971354026524296,0.314,0.164,3.63450461752336e-06,"2","Efcab1"
"Zcchc181",2.16251813226526e-10,0.534731030995643,0.711,0.519,3.79240804855358e-06,"2","Zcchc18"
"Maml2",2.40529357457456e-10,1.00789558393202,0.324,0.174,4.21816334173141e-06,"2","Maml2"
"Dab2ip",2.6328632136488e-10,0.845875780575055,0.345,0.186,4.61725221777589e-06,"2","Dab2ip"
"Brinp2",2.78791416707981e-10,0.833104196056295,0.404,0.237,4.88916507480786e-06,"2","Brinp2"
"Cacna1e",3.07080727731573e-10,0.473338393463843,0.794,0.656,5.38527472222859e-06,"2","Cacna1e"
"Csmd2",3.41521550005748e-10,0.411628517155367,0.875,0.759,5.98926342245081e-06,"2","Csmd2"
"Garnl3",3.91728579196937e-10,0.598060399895231,0.672,0.482,6.86974409337669e-06,"2","Garnl3"
"9530052E02Rik",5.90035943178695e-10,0.838244624667546,0.324,0.173,1.03474603355248e-05,"2","9530052E02Rik"
"Dock4",6.11886963921368e-10,0.65001880648229,0.544,0.354,1.0730661686289e-05,"2","Dock4"
