"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Mllt6",1.02765634883357e-05,3.83007499855769,0.667,0.031,0.0612688715174573,4.9881520903569,"Up","Mllt6"
"mt-Atp6",2.02658488813317e-05,3.11958161575267,0.889,0.156,0.1208249910305,4.69323520012575,"Up",NA
"Ddx46",9.05115066290641e-05,2.07108309806148,0.889,0.188,0.53962960252248,4.04329620590147,"Up","Ddx46"
"Ttbk1",0.000100076965468471,2.41503749927884,0.889,0.188,0.596658868123021,3.99966587178265,"Up","Ttbk1"
"Trmt13",0.000114513448021607,3.41503749927884,0.556,0.031,0.682729177104818,3.94114350844527,"Up","Trmt13"
"Gpr158",0.000196095249078036,2.3275746580285,0.889,0.375,1,3.70753292812817,"Up","Gpr158"
"Stat5b",0.000235231726419403,2.24511249783653,0.778,0.125,1,3.62850410402594,"Up",NA
"Xpo1",0.00065884802263132,2.83007499855769,0.556,0.062,1,3.18121475315182,"Up",NA
"Tsc2",0.00065884802263132,2.83007499855769,0.556,0.062,1,3.18121475315182,"Up",NA
"Gm19951",0.000759137655924319,2.13673633679174,0.889,0.656,1,3.11967946549095,"Up",NA
"Pkd1",0.000842236550740565,2,0.778,0.156,1,3.07456591532552,"Up",NA
"Ncstn",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Ncstn"
"Pla2g4e",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Pla2g4e"
"Smyd5",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Smyd5"
"Grip2",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Grip2"
"Galns",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Galns"
"Fdx2",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Fdx2"
"Dis3l",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Dis3l"
"Prkar1a",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Prkar1a"
"Dgcr8",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Dgcr8"
"Ube2i",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Ube2i"
"Slc3a2",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Slc3a2"
"Hnrnpul2",0.000913397585772916,3.83007499855769,0.333,0,1,3.03934014062357,"Up","Hnrnpul2"
"Paf1",0.000920371504853523,4.15200309344505,0.333,0,1,3.03603683576224,"Up","Paf1"
"Wdr60",0.000920371504853523,4.15200309344505,0.333,0,1,3.03603683576224,"Up","Wdr60"
"Gpr156",0.000920371504853523,4.15200309344505,0.333,0,1,3.03603683576224,"Up","Gpr156"
"Diaph1",0.000963115050886499,3.63742992061529,0.444,0.031,1,3.01632183023722,"Up",NA
"Slain2",0.00103499680447055,2.31550182572793,0.667,0.125,1,2.98506099107948,"Up",NA
"Vezt",0.00104426361207942,2.41503749927884,0.556,0.062,1,2.98118985495444,"Up",NA
"Rnf25",0.00104627729200534,3.15200309344505,0.444,0.031,1,2.98035320033658,"Up",NA
"Slc12a5",0.00104627729200534,3.15200309344505,0.444,0.031,1,2.98035320033658,"Up",NA
"Sez6l2",0.00104627729200534,3.15200309344505,0.444,0.031,1,2.98035320033658,"Up",NA
"Dlg5",0.00104627729200534,3.15200309344505,0.444,0.031,1,2.98035320033658,"Up",NA
"Sharpin",0.00104627729200534,3.15200309344505,0.444,0.031,1,2.98035320033658,"Up",NA
"Rpap3",0.00104627729200534,3.15200309344505,0.444,0.031,1,2.98035320033658,"Up",NA
"Aco2",0.00146006893273992,2.15200309344505,0.778,0.219,1,2.83562663983072,"Up",NA
"Brd4",0.00150998513855889,2.36058971525647,0.778,0.219,1,2.82102732706023,"Up",NA
"Sptbn1",0.00191693028390362,1.83007499855769,0.889,0.406,1,2.71739368152284,"Up",NA
"Cdk11b",0.00201182234954948,2.83007499855769,0.556,0.094,1,2.69641037153693,"Up",NA
"Rfx3",0.00201182234954948,2.63742992061529,0.556,0.094,1,2.69641037153693,"Up",NA
"Kif1a",0.00214387828523124,2.41503749927884,0.667,0.188,1,2.66879987455433,"Up",NA
"Rabgap1",0.00216249209698331,1.83007499855769,0.778,0.219,1,2.66504547102745,"Up",NA
"Mirg",0.00224468867190457,2.67807190511264,0.556,0.094,1,2.64884388515057,"Up",NA
"Dnajc10",0.00246463072496781,2.41503749927884,0.556,0.094,1,2.60824814175089,"Up",NA
"Srrt",0.00246463072496781,2.41503749927884,0.556,0.094,1,2.60824814175089,"Up",NA
"Luc7l3",0.00289170691132857,1.19930880822341,1,0.719,1,2.53884572702172,"Up",NA
"Cdk10",0.00299119621206799,2.31550182572793,0.556,0.094,1,2.52415509782676,"Up",NA
"Pcbp4",0.00299119621206799,2.31550182572793,0.556,0.094,1,2.52415509782676,"Up",NA
"Gm26917",0.00310664495343024,1.20388983511002,1,0.938,1,2.5077083777643,"Up",NA
"Sh3rf1",0.00315779772465295,2.1926450779424,0.667,0.188,1,2.50061569252929,"Up",NA
"Golga4",0.00407046066388551,2.41503749927884,0.667,0.219,1,2.39035643783566,"Up",NA
"Camk2a",0.00411217318856928,1.98207809200274,0.556,0.094,1,2.38592860285129,"Up",NA
"Zc3h13",0.00433757204799067,1.83007499855769,0.778,0.344,1,2.3627532984178,"Up",NA
"Sox6",0.00436619111745316,-1.8923910259134,0.333,0.781,1,2.35989725821948,"Down","Sox6"
"Bms1",0.00437671228870119,2.83007499855769,0.444,0.062,1,2.35885200160172,"Up",NA
"Klf12",0.00493855260495456,-3.37937836707126,0,0.562,1,2.30640031581057,"Down","Klf12"
"Ap4e1",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Uchl1",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Tsc22d4",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Hsph1",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Mink1",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Nt5c3b",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Brd1",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Slc12a2",0.00506018077805005,2.56704059272389,0.444,0.062,1,2.29583396744733,"Up",NA
"Baiap3",0.00542770990555153,2.31550182572793,0.556,0.125,1,2.26538337210017,"Up",NA
"Acin1",0.00586252955901146,1.72315979464118,0.778,0.375,1,2.23191495454838,"Up",NA
"Arglu1",0.00596964218842615,1.62844113738804,0.889,0.375,1,2.22405169906311,"Up",NA
"Txlng",0.00599225019926656,2.24511249783653,0.556,0.125,1,2.22241006148143,"Up",NA
"Col4a2",0.00620142912645599,1.83007499855769,0.667,0.188,1,2.20750821530623,"Up",NA
"Wdr26",0.00637397317218152,1.69257147480775,0.778,0.25,1,2.19558976878793,"Up",NA
"Lmtk2",0.00664352567743561,1.83007499855769,0.667,0.188,1,2.17760138209449,"Up",NA
"Zranb2",0.00668177240249403,1.91753783980803,0.778,0.312,1,2.17510832157792,"Up",NA
"Arvcf",0.00691080271688471,2.09310940439148,0.556,0.125,1,2.16047150468568,"Up",NA
"Igsf8",0.00702585017846256,2.15200309344505,0.444,0.062,1,2.15330111548346,"Up",NA
"Fhit",0.00721855081620137,2.24511249783653,0.556,0.125,1,2.14154998189001,"Up",NA
"Cmss1",0.00767523360763956,1.42061853154214,1,1,1,2.11490839722344,"Up",NA
"Esco1",0.00769949528155356,2.05246741989414,0.556,0.125,1,2.11353774283017,"Up",NA
"Otof",0.00775575869032509,3.15200309344505,0.333,0.031,1,2.11037571185359,"Up",NA
"Nectin2",0.00775575869032509,3.15200309344505,0.333,0.031,1,2.11037571185359,"Up",NA
"Baiap2",0.00775575869032509,3.15200309344505,0.333,0.031,1,2.11037571185359,"Up",NA
"Dnajb2",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Scg2",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Rcor3",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Paxx",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Crat",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Ntmt1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Itprid2",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Chst1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Slc20a1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Stmn3",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Sema6c",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Ccl27a",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Lamtor4",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Ptms",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Gabra5",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Pik3r2",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Zfp612",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Tarbp1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Pus3",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Clmp",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Ift46",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Grm1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Rmst",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Cog1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Rpl38",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Rfng",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Mbip",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Nynrin",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Pop1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Tsta3",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Ifnar1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Fam122a",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Fra10ac1",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Psd",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Hspa12a",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Fam45a",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Zcchc12",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Pnma3",0.00785031321606914,3.41503749927884,0.222,0,1,2.10511301519146,"Up",NA
"Adam15",0.00786969163236494,3.83007499855769,0.222,0,1,2.10404228479292,"Up","Adam15"
"Atad5",0.00786969163236494,4.15200309344505,0.222,0,1,2.10404228479292,"Up","Atad5"
"Ercc4",0.00786969163236494,3.83007499855769,0.222,0,1,2.10404228479292,"Up","Ercc4"
"Nkain2",0.00810876594365365,1.46084118889197,0.778,0.344,1,2.09104523514046,"Up",NA
"Dnm1",0.00833882114582384,1.56704059272389,0.778,0.312,1,2.07889534097502,"Up",NA
"Atp2b4",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Syt14",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Ajm1",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Chchd7",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Clvs1",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Aldh4a1",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Cyp51",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Clstn3",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Trim28",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Tcerg1l",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Ric8a",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Bean1",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Slc7a6os",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Zfp426",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Rpl4",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Pdcd7",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Narf",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"A830082K12Rik",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Adck5",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Tsr3",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Rpl10a",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Hars2",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Atg2a",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Wdr13",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Fhl1",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Sms",0.00842565725239492,2.83007499855769,0.333,0.031,1,2.07439621153022,"Up",NA
"Nrg3",0.0086911657347591,0.972094003430116,1,0.719,1,2.06092196829024,"Up",NA
"Tspoap1",0.00889026050660282,2.09310940439148,0.667,0.25,1,2.05108551294177,"Up",NA
"Prkca",0.00908830287483651,-1.52042224852645,0.333,0.781,1,2.04151720818693,"Down","Prkca"
"Srek1",0.00917845645557733,1.17799830197799,1,0.469,1,2.03723034812217,"Up",NA
"Rif1",0.0091861389949132,1.63742992061529,0.667,0.188,1,2.03686698758486,"Up",NA
"Shank2",0.0091861389949132,1.63742992061529,0.667,0.188,1,2.03686698758486,"Up",NA
"Chd5",0.00938376435621229,2.09310940439148,0.667,0.25,1,2.02762290669833,"Up",NA
"Cep250",0.0095911936229459,1.83007499855769,0.444,0.062,1,2.01812734156749,"Up",NA
"Zmiz1",0.0104025728263725,-1.97727992349992,0.222,0.688,1,1.98285923511387,"Down","Zmiz1"
"Bcan",0.0105860857600398,-1.16992500144231,0.333,0.875,1,1.97526459202233,"Down","Bcan"
"Nbea",0.0106075405091406,1.20204377594465,1,0.812,1,1.97438530103081,"Up",NA
"Ipo9",0.0107334100112025,2.83007499855769,0.444,0.094,1,1.96926228047819,"Up",NA
"Camk1d",0.0109879455148238,1.69257147480775,0.889,0.5,1,1.95908350275257,"Up",NA
"Apbb1",0.0110818612345548,2.24511249783653,0.333,0.031,1,1.95538729231404,"Up",NA
"Setd5",0.0112607448443571,1.58906689905389,0.778,0.312,1,1.94843288203391,"Up",NA
"Gprasp2",0.0117792055458478,2.1926450779424,0.556,0.156,1,1.92888399976024,"Up",NA
"Sept8",0.0119944176659133,-2.25738784269265,0,0.469,1,1.9210208323664,"Down",NA
"Dvl1",0.0120743145846048,2.05246741989414,0.556,0.156,1,1.91813751321187,"Up",NA
"Mast1",0.0120743145846048,2.05246741989414,0.556,0.156,1,1.91813751321187,"Up",NA
"Bach2",0.0122503308494841,-1.97727992349992,0.111,0.594,1,1.91185218197986,"Down",NA
"Pclo",0.0125482847129085,2.09310940439148,0.778,0.438,1,1.90141563598622,"Up",NA
"Cask",0.0127561833189314,-1.81378119121704,0.111,0.594,1,1.89427924814433,"Down",NA
"Hibch",0.013033724565683,2.41503749927884,0.444,0.094,1,1.88493146094268,"Up",NA
"Parp6",0.013033724565683,2.41503749927884,0.444,0.094,1,1.88493146094268,"Up",NA
"Grm7",0.013550900856355,1.09310940439148,1,0.531,1,1.86803183217415,"Up",NA
"4933406I18Rik",0.0139042258525381,1.83007499855769,0.667,0.281,1,1.85685318639926,"Up",NA
"Sfpq",0.0145435747471161,1.37064337992039,0.667,0.188,1,1.83732883267003,"Up",NA
"Rbm25",0.0148615116411731,1.07108309806148,1,0.656,1,1.82793701399193,"Up",NA
"Grik1",0.015042779471402,1.36058971525647,0.778,0.312,1,1.82267191124663,"Up",NA
"Ncald",0.0150947003645034,-1.29920801838728,0.111,0.688,1,1.82117550346462,"Down",NA
"Arfgef2",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Ankrd6",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Nfx1",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Car11",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Plxnc1",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Ubtf",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Sgsm3",0.0157044494154901,2.15200309344505,0.444,0.094,1,1.80397728499015,"Up",NA
"Matn4",0.0159099225009436,-1.82527683005487,0.333,0.719,1,1.79833193584647,"Down",NA
"Rab6b",0.0164868336036557,1.83007499855769,0.556,0.156,1,1.78286274523506,"Up",NA
"Med13",0.0164868336036557,1.83007499855769,0.556,0.156,1,1.78286274523506,"Up",NA
"Vps39",0.0171711043621543,2.09310940439148,0.444,0.094,1,1.76520177222604,"Up",NA
"Psmd4",0.0171711043621543,2.09310940439148,0.444,0.094,1,1.76520177222604,"Up",NA
"Agap2",0.0171711043621543,2.09310940439148,0.444,0.094,1,1.76520177222604,"Up",NA
"Fbf1",0.0171711043621543,2.09310940439148,0.444,0.094,1,1.76520177222604,"Up",NA
"2510009E07Rik",0.0171711043621543,2.09310940439148,0.444,0.094,1,1.76520177222604,"Up",NA
"Pou2f2",0.0174665416964529,1.63742992061529,0.556,0.156,1,1.75779307502993,"Up",NA
"Cspg5",0.0178877126185577,-2.03782146543497,0.444,0.719,1,1.74744519105089,"Down",NA
"Rbfox3",0.0183384601520163,1.60768257722124,0.444,0.094,1,1.73663713407266,"Up",NA
"Fam193b",0.019740973226153,1.60768257722124,0.667,0.281,1,1.70463144050483,"Up",NA
"Cmip",0.0199500476324303,1.06454025219471,0.778,0.312,1,1.70005606306109,"Up",NA
"Ap1b1",0.0206617251778101,1.83007499855769,0.444,0.094,1,1.68483341931576,"Up",NA
"Arhgap39",0.0206617251778101,1.83007499855769,0.444,0.094,1,1.68483341931576,"Up",NA
"Tspyl2",0.0206617251778101,1.83007499855769,0.444,0.094,1,1.68483341931576,"Up",NA
"Trank1",0.0206971364463383,1.69257147480775,0.667,0.25,1,1.68408973722815,"Up",NA
"Eif4g2",0.0215024679067144,1.60768257722124,0.556,0.156,1,1.66751169186306,"Up",NA
"Kcnc3",0.0217534092930796,1.50814690367033,0.667,0.25,1,1.66247266877189,"Up",NA
"Sgsm1",0.0221176156243019,1.63742992061529,0.556,0.156,1,1.65526169368847,"Up",NA
"Magi3",0.0233297084585463,1.83007499855769,0.556,0.188,1,1.63209068836594,"Up",NA
"Polb",0.023457407649026,-1.97727992349992,0,0.406,1,1.62971998480067,"Down",NA
"Prpf39",0.0237757048005467,2.31550182572793,0.444,0.125,1,1.62386660009186,"Up",NA
"Grid1",0.0240081502076411,1.28950661719498,1,0.625,1,1.61964130039953,"Up",NA
"Map3k3",0.0241866722610575,-2.07681559705083,0,0.406,1,1.61642388021506,"Down",NA
"Ercc2",0.0247398534905137,2.83007499855769,0.333,0.062,1,1.6066028765925,"Up",NA
"Ndrg2",0.0247398534905137,2.83007499855769,0.333,0.062,1,1.6066028765925,"Up",NA
"Reln",0.0247592903458968,3.05246741989414,0.333,0.062,1,1.60626180728027,"Up",NA
"Thrb",0.0256758332962076,1.50814690367033,0.667,0.281,1,1.5904754526938,"Up",NA
"Cux1",0.0257262964478419,-2.4178525148859,0,0.406,1,1.58962273023096,"Down",NA
"Ncoa2",0.025745509615624,-2.49185309632967,0,0.406,1,1.58929850717476,"Down","Ncoa2"
"Ryr2",0.0264501320412456,-2.75488750216347,0,0.406,1,1.57757215558943,"Down","Ryr2"
"Bmp1",0.0267925636187158,1.56704059272389,0.444,0.094,1,1.57198572938564,"Up",NA
"Pde4b",0.0267971777761422,-1.10403706578586,0.667,0.906,1,1.57191094256781,"Down",NA
"Zfc3h1",0.0268980562495734,1.1296352804166,0.778,0.281,1,1.57027910254721,"Up",NA
"C130073E24Rik",0.0269787821387584,2.56704059272389,0.444,0.125,1,1.56897765890261,"Up",NA
"Agbl4",0.0270927971599797,1.83007499855769,0.556,0.188,1,1.56714615449314,"Up",NA
"mt-Nd3",0.0270927971599797,1.83007499855769,0.556,0.188,1,1.56714615449314,"Up",NA
"Lingo2",0.0271520361644924,1.58906689905389,0.778,0.438,1,1.56619759657807,"Up",NA
"Hnrnpu",0.0276163501667275,1.3275746580285,0.778,0.406,1,1.55883371921107,"Up",NA
"EGFP",0.0282739818401692,1.83007499855769,0.889,0.719,1,1.54861302527634,"Up",NA
"Actr1b",0.028417294338265,2.83007499855769,0.333,0.062,1,1.54641727439937,"Up",NA
"Smox",0.028417294338265,2.83007499855769,0.333,0.062,1,1.54641727439937,"Up",NA
"Zfp444",0.028417294338265,2.56704059272389,0.333,0.062,1,1.54641727439937,"Up",NA
"Dgkd",0.0297520406404362,2.09310940439148,0.444,0.125,1,1.52648324141484,"Up",NA
"Rab3gap2",0.0297520406404362,2.09310940439148,0.444,0.125,1,1.52648324141484,"Up",NA
"Unc13a",0.0297520406404362,2.09310940439148,0.444,0.125,1,1.52648324141484,"Up",NA
"AY036118",0.0301498966057957,1.1926450779424,0.889,0.812,1,1.52071417286411,"Up",NA
"Ep400",0.0302339669129039,2.05246741989414,0.444,0.125,1,1.51950486653846,"Up",NA
"Ldlrad4",0.0303730183876667,1.1926450779424,0.778,0.344,1,1.51751204693684,"Up",NA
"mt-Co2",0.0309094540217921,1.62362412109026,0.667,0.312,1,1.50990866615692,"Up",NA
"Kdm4c",0.0312322449215439,1.60768257722124,0.556,0.188,1,1.50539679828665,"Up",NA
"Nrd1",0.0312322449215439,1.60768257722124,0.556,0.188,1,1.50539679828665,"Up",NA
"Atxn2",0.0312847693808222,1.31550182572793,0.667,0.25,1,1.50466704212503,"Up",NA
"Dip2c",0.0319334007623222,1.41503749927884,0.667,0.281,1,1.49575482860541,"Up",NA
"Megf11",0.0322716155404031,-1.1333991254172,0.556,0.844,1,1.49117929295617,"Down",NA
"Dnah7c",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Cntn2",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Adora1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Nvl",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Fbh1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Tmx2",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Nat10",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Hspa4l",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Rnf10",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Stx1a",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Ing4",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Slc27a1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Rbm7",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Tle3",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Igdcc4",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Celsr3",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Reps1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Nt5dc1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Ccdc6",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Drg1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Coro6",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Cacnb1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Ccdc57",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Klhl3",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Rad17",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Nr3c1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Pcnx3",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Lgi1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Slit1",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Cfp",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Abcb7",0.0324446681305199,2.24511249783653,0.333,0.062,1,1.48885666378666,"Up",NA
"Akap9",0.0326223962438467,1.44674635900618,0.778,0.531,1,1.48648414147912,"Up",NA
"Ahi1",0.0329294693652001,0.945552215977624,0.778,0.344,1,1.48241526757604,"Up",NA
"Ankrd12",0.0330420982650949,1.17111191639275,0.889,0.531,1,1.48093238156904,"Up",NA
"Abr",0.0340307962449851,-2.25738784269265,0,0.375,1,1.46812788925983,"Down",NA
"Rsrp1",0.0349114342664093,0.955605880641547,0.889,0.406,1,1.45703230869966,"Up",NA
"Phf20l1",0.0350036397804417,1.41503749927884,0.667,0.25,1,1.45588679409619,"Up",NA
"Ubp1",0.035124880920518,1.37064337992039,0.667,0.281,1,1.45438513941853,"Up",NA
"Brd9",0.035124880920518,1.37064337992039,0.667,0.281,1,1.45438513941853,"Up",NA
"Dap3",0.0351320342720873,2.15200309344505,0.333,0.062,1,1.4542967022557,"Up",NA
"Slk",0.0351320342720873,2.15200309344505,0.333,0.062,1,1.4542967022557,"Up",NA
"Slc24a3",0.0355190563295539,-2.62935662007961,0,0.375,1,1.44953858107789,"Down","Slc24a3"
