"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Firre",0.374868485009583,0.193823269139677,0.208,0.286,1,0.426121068945586,"Not significant",NA
"Rnf180",0.375820798674351,-0.362570079384708,0.097,0.143,1,0.425019188845521,"Not significant",NA
"Haghl",0.375820798674351,-0.362570079384708,0.097,0.143,1,0.425019188845521,"Not significant",NA
"Hs6st3",0.376217839754846,0.374395514781498,0.153,0.107,1,0.424560614624577,"Not significant",NA
"Tmem178b",0.376222354674436,0.499926396865357,0.278,0.232,1,0.424555402769392,"Not significant",NA
"Virma",0.376423955635797,-0.684498174272071,0.069,0.107,1,0.42432274584685,"Not significant",NA
"Uba5",0.376423955635797,-0.684498174272071,0.069,0.107,1,0.42432274584685,"Not significant",NA
"Mast2",0.376443060788351,-0.255654875468196,0.153,0.205,1,0.424300704072802,"Not significant",NA
"Gtf3c2",0.376910662841475,0.573299583195576,0.236,0.188,1,0.423761576140975,"Not significant",NA
"Ppp6r2",0.376910662841475,0.573299583195576,0.236,0.188,1,0.423761576140975,"Not significant",NA
"Ube2w",0.378227496784043,-0.462105752935623,0.083,0.125,1,0.422246901542025,"Not significant",NA
"Nrbp1",0.378227496784043,-0.462105752935623,0.083,0.125,1,0.422246901542025,"Not significant",NA
"Ppfibp2",0.378227496784043,-0.462105752935623,0.083,0.125,1,0.422246901542025,"Not significant",NA
