"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Brd3",0.239334022461972,0.757231442631768,0.22,0.143,1,0.620995559985715,"Not significant",NA
"Jph4",0.240480683029277,0.569101845811865,0.268,0.183,1,0.618919803243259,"Not significant",NA
"R3hdm1",0.240487503031754,0.375802335995744,0.39,0.286,1,0.618907486880022,"Not significant",NA
"Selenow",0.240888488871047,1.29779982399447,0.171,0.103,1,0.618183952758939,"Not significant",NA
"Fign",0.241420617031405,-0.70220017600553,0.073,0.143,1,0.617225644426587,"Not significant",NA
"Mier1",0.241420617031405,-0.70220017600553,0.073,0.143,1,0.617225644426587,"Not significant",NA
"Tmbim6",0.241420617031405,-0.70220017600553,0.073,0.143,1,0.617225644426587,"Not significant",NA
"Usp25",0.241420617031405,-0.70220017600553,0.073,0.143,1,0.617225644426587,"Not significant",NA
"Ino80",0.241657993895711,0.991696696268791,0.195,0.127,1,0.6167988340969,"Not significant",NA
"Dtx3",0.241657993895711,0.991696696268791,0.195,0.127,1,0.6167988340969,"Not significant",NA
"Dennd2a",0.241732617463966,-0.70220017600553,0.049,0.111,1,0.616664745418266,"Not significant",NA
"Cdh11",0.241732617463966,-0.70220017600553,0.049,0.111,1,0.616664745418266,"Not significant",NA
"Ppp4r3b",0.241732617463966,-0.70220017600553,0.049,0.111,1,0.616664745418266,"Not significant",NA
"Ppp2ca",0.241732617463966,-0.70220017600553,0.049,0.111,1,0.616664745418266,"Not significant",NA
"Zfp740",0.241732617463966,-0.70220017600553,0.049,0.111,1,0.616664745418266,"Not significant",NA
"Zfp182",0.241732617463966,-0.70220017600553,0.049,0.111,1,0.616664745418266,"Not significant",NA
"Sirt7",0.241943934035693,0.494197036797974,0.244,0.159,1,0.616285261953168,"Not significant",NA
"Ubr5",0.242595807209015,0.432100915706061,0.366,0.262,1,0.615116709329809,"Not significant",NA
"Tpr",0.243512695795877,0.738372415380452,0.341,0.246,1,0.613478391449928,"Not significant",NA
"Leng8",0.243512695795877,0.660369903379179,0.341,0.246,1,0.613478391449928,"Not significant",NA
"Atg2b",0.243881973102372,0.745258800965692,0.122,0.063,1,0.612820300020439,"Not significant",NA
"Rap1a",0.245149512362663,-0.628199594561753,0.073,0.143,1,0.610568966290596,"Not significant",NA
"Tbc1d14",0.245149512362663,-0.628199594561753,0.073,0.143,1,0.610568966290596,"Not significant",NA
"Epc1",0.245149512362663,-0.628199594561753,0.073,0.143,1,0.610568966290596,"Not significant",NA
"Trappc8",0.245149512362663,-0.628199594561753,0.073,0.143,1,0.610568966290596,"Not significant",NA
"Ncor1",0.246349528895571,-0.198433758132354,0.268,0.381,1,0.608448263907641,"Not significant",NA
"Eml2",0.248402678802445,-0.527113469447438,0.146,0.23,1,0.604843724989633,"Not significant",NA
"Stox2",0.248973691880896,-0.602664502454615,0.244,0.325,1,0.603846540753975,"Not significant",NA
"Amy1",0.249942575476057,0.812372996824229,0.171,0.103,1,0.602159759402167,"Not significant",NA
"Med1",0.2517980078131,0.789652920324146,0.171,0.103,1,0.598947710285345,"Not significant",NA
"Rtl4",0.2517980078131,0.789652920324146,0.171,0.103,1,0.598947710285345,"Not significant",NA
"Rev1",0.252156401277906,0.504250701461897,0.122,0.063,1,0.598330002304038,"Not significant",NA
"Rmdn1",0.252570945760102,-0.643306486951961,0.073,0.143,1,0.597616609528078,"Not significant",NA
"Clip2",0.253665036529372,-0.380272081118167,0.122,0.206,1,0.595739388863308,"Not significant",NA
"Lcorl",0.253986896863566,0.549338590990435,0.195,0.119,1,0.595188687973115,"Not significant",NA
"Scap",0.254116888150946,-0.55019708256048,0.049,0.111,1,0.59496647156103,"Not significant",NA
"Nfib",0.25628938928429,-0.55019708256048,0.098,0.175,1,0.591269373802774,"Not significant",NA
"Snrpn",0.256378499000501,1.08921320218305,0.146,0.087,1,0.591118399422251,"Not significant",NA
"Appl1",0.256378499000501,1.08921320218305,0.146,0.087,1,0.591118399422251,"Not significant",NA
"Gsk3b",0.258509582009931,-0.467734922368507,0.049,0.111,1,0.587523354554901,"Not significant",NA
"Clock",0.258968559714436,-0.865698908288409,0.098,0.167,1,0.58675295858807,"Not significant",NA
"Eps15",0.259213144399884,-0.602664502454615,0.122,0.198,1,0.586342979670277,"Not significant",NA
"Ext1",0.259213836720715,-0.70220017600553,0.122,0.198,1,0.586341819734057,"Not significant",NA
