"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Hs2st1",9.04717417455989e-10,-0.447464271985849,0.156,0.257,1.59628341135935e-05,9.04348704864405,"Down",NA
"Ankrd13a",9.05775426404838e-10,-0.573179427286357,0.109,0.197,1.5981501623487e-05,9.04297946585834,"Down",NA
"Smchd1",9.10082592957296e-10,-0.317617472808552,0.238,0.365,1.60574972701385e-05,9.04091919225264,"Down",NA
"Med1",9.11650403549635e-10,-0.676156681678035,0.109,0.195,1.60851597202298e-05,9.04017167144873,"Down",NA
"Slc8a2",9.1565282350989e-10,-0.905327635645545,0.075,0.149,1.61557784180085e-05,9.03826916106398,"Down",NA
"Ganab",9.38486521614227e-10,-0.667386472050303,0.094,0.177,1.65586561873614e-05,9.02757196026224,"Down",NA
"Cog7",9.40774284924641e-10,-1.20440479140487,0.041,0.101,1.65990214832104e-05,9.02651456208847,"Down",NA
"Ube2k",9.41348732446966e-10,-0.384425056267673,0.215,0.332,1.66091570352943e-05,9.02624945784764,"Down",NA
"Klhl12",9.43503070046789e-10,-0.792388644101263,0.075,0.15,1.66471681679055e-05,9.02525668235415,"Down",NA
"Trap1",9.49616276239184e-10,-0.777085590528815,0.081,0.158,1.67550295779642e-05,9.02245185026631,"Down",NA
"Stx6",9.62901481458264e-10,-0.802712569162658,0.083,0.16,1.69894337388496e-05,9.01641814511615,"Down",NA
